p0,p1,p2,p3,p4,p5,size,objective,source,id,filename,speedup
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,100,S,0.000249,results_rf_s_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_193.c,mmp_193,2.4377510040160644
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,16,4,S,0.0051205,results_rf_s_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_194.c,mmp_194,0.11854311102431403
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,16,4,S,0.005023,results_rf_s_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_195.c,mmp_195,0.12084411706151703
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,20,S,0.000287,results_rf_s_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_196.c,mmp_196,2.1149825783972127
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,16,4,S,0.0051685,results_rf_s_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_197.c,mmp_197,0.11744219792976685
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,16,4,S,0.0051145,results_rf_s_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_198.c,mmp_198,0.11868217812102845
 , , ,4,50,16,S,0.000254,results_rf_s_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_199.c,mmp_199,2.3897637795275593
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,64,L,2.277331,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_200.c,mmp_200,2.2443303147412474
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,100,L,1.7534394999999998,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_201.c,mmp_201,2.914889849350377
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,32,32,L,5.266678,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_202.c,mmp_202,0.9704567091437905
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,128,256,L,2.4752080000000003,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_203.c,mmp_203,2.0649105044909355
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,8,80,L,2.765269,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_204.c,mmp_204,1.8483131297533801
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,64,128,L,2.0979985,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_205.c,mmp_205,2.4361709505512037
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,16,20,L,5.010073,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_206.c,mmp_206,1.0201613828780538
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,80,L,2.7386565,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_207.c,mmp_207,1.8662738463184412
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,100,256,L,3.2369625,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_208.c,mmp_208,1.5789750421884714
 , , ,16,2048,32,L,3.1528345,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_209.c,mmp_209,1.6211072925013983
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,32,L,3.890797,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_210.c,mmp_210,1.3136339418376235
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,32,4,L,10.844397,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_211.c,mmp_211,0.4713109451821064
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,32,4,L,11.380488,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_212.c,mmp_212,0.4491093000581346
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,20,L,3.547019,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_213.c,mmp_213,1.440951683653231
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,16,L,3.285997,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_214.c,mmp_214,1.555413166840992
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,8,L,3.807732,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_215.c,mmp_215,1.3422906338996545
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,128,L,1.429768,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_216.c,mmp_216,3.574763877775975
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,50,L,2.5293605,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_217.c,mmp_217,2.0207016753839557
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,256,L,1.411334,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_218.c,mmp_218,3.6214553039889914
 , , ,4,32,256,L,1.517626,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_219.c,mmp_219,3.3678145999080145
 , , ,4,64,256,L,1.5282330000000002,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_220.c,mmp_220,3.3444396240625607
 , , ,4,80,256,L,1.5229279999999998,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_221.c,mmp_221,3.356089716651083
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,20,256,L,2.094297,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_222.c,mmp_222,2.4404766850164994
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,16,256,L,2.1144005000000003,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_223.c,mmp_223,2.4172728865699753
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,256,L,1.440398,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_224.c,mmp_224,3.548382460958707
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,256,L,1.4013995,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_225.c,mmp_225,3.647127746227967
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,256,L,1.520989,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_226.c,mmp_226,3.360368155193759
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,256,L,1.4918565,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_227.c,mmp_227,3.4259883574593135
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,256,L,1.44456,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_228.c,mmp_228,3.5381590242011405
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,256,L,1.5204425,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_229.c,mmp_229,3.3615759885691174
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,256,L,1.463676,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_230.c,mmp_230,3.4919497211131425
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,256,L,1.402729,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_231.c,mmp_231,3.6436710155703635
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,256,L,1.4664085,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_232.c,mmp_232,3.485442835335447
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,L,1.466496,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_233.c,mmp_233,3.4852348727851967
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,256,L,3.207535,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_234.c,mmp_234,1.5934613340150614
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,32,256,L,1.7026985,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_235.c,mmp_235,3.0017545678227826
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,32,256,L,1.7404915,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_236.c,mmp_236,2.936574525069499
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,32,256,L,1.763498,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_237.c,mmp_237,2.8982641318561178
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,256,L,1.708591,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_238.c,mmp_238,2.991402272398719
 , , ,4,128,256,L,1.5543815,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_239.c,mmp_239,3.28817796660601
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,128,256,L,1.8887725,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_240.c,mmp_240,2.7060342100491193
 , , ,4,8,256,L,1.601321,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_241.c,mmp_241,3.191791652017303
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,32,256,L,1.7604135,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_242.c,mmp_242,2.9033423113376484
 , , ,4,4,256,L,1.652689,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_243.c,mmp_243,3.0925860824389826
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,256,L,1.6796235000000002,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_244.c,mmp_244,3.0429932660503973
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,128,256,L,1.7213900000000002,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_245.c,mmp_245,2.969160387826117
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,256,L,1.9773945,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_246.c,mmp_246,2.5847563548902355
 , , ,8,32,256,L,1.507985,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_247.c,mmp_247,3.389346047871829
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,50,256,L,1.8029225,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_248.c,mmp_248,2.834887800224358
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,64,256,L,1.8177675,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_249.c,mmp_249,2.811736374426322
 , , ,8,64,256,L,1.522763,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_250.c,mmp_250,3.3564533679896345
 , , ,8,4,256,L,1.7343745,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_251.c,mmp_251,2.946931588304602
 , , ,8,50,256,L,1.5647735,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_252.c,mmp_252,3.266340463971303
 , , ,8,16,256,L,1.531615,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_253.c,mmp_253,3.3370546775788954
 , , ,8,80,256,L,1.541251,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_254.c,mmp_254,3.316191197929474
 , , ,64,100,256,L,1.533,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_255.c,mmp_255,3.334039791258969
 , , ,50,100,256,L,1.5439965,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_256.c,mmp_256,3.3102944210041927
 , , ,96,100,256,L,1.5357925,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_257.c,mmp_257,3.327977575095594
 , , ,100,128,256,L,1.558987,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_258.c,mmp_258,3.278464156532415
 , , ,20,128,256,L,1.5622315000000002,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_259.c,mmp_259,3.271655321250403
 , , ,32,100,256,L,1.539618,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_260.c,mmp_260,3.319708525101681
 , , ,96,128,256,L,1.587749,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_261.c,mmp_261,3.219074929349664
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,L,2.1463535,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_262.c,mmp_262,2.381286679943448
 , , ,96,64,256,L,1.4951605,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_263.c,mmp_263,3.4184176213857977
 , , ,96,80,256,L,1.500985,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_264.c,mmp_264,3.405152616448532
 , , ,80,32,256,L,1.480876,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_265.c,mmp_265,3.451391608750496
 , , ,96,32,256,L,1.4726750000000002,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_266.c,mmp_266,3.4706116420798883
 , , ,128,32,256,L,1.4564715,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_267.c,mmp_267,3.50922280319251
 , , ,20,32,256,L,1.4897115,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_268.c,mmp_268,3.4309213562491796
 , , ,16,100,256,L,1.5401764999999998,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_269.c,mmp_269,3.318504729815057
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,256,L,1.972876,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_270.c,mmp_270,2.5906762513204074
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,256,L,2.0197190000000003,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_271.c,mmp_271,2.5305911366878258
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,256,L,2.016658,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_272.c,mmp_272,2.5344322140888536
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,32,256,L,2.075441,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_273.c,mmp_273,2.462649143001415
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,32,256,L,2.0584595,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_274.c,mmp_274,2.482965052263598
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,32,256,L,2.04053,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_275.c,mmp_275,2.5047820909273573
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,256,L,2.0152975,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_276.c,mmp_276,2.536143174891052
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,50,32,256,L,2.0405605,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_277.c,mmp_277,2.5047446522658845
 , , ,80,100,256,L,1.5239495,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_278.c,mmp_278,3.3538401370911566
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,80,L,2.0602015,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_279.c,mmp_279,2.4808655852352306
 , , ,128,100,256,L,1.5276714999999998,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_280.c,mmp_280,3.3456688823480705
 , , ,100,100,256,L,1.534894,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_281.c,mmp_281,3.32992571473991
 , , ,100,32,256,L,1.4655485,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_282.c,mmp_282,3.487488131576676
 , , ,4,100,256,L,1.5523625,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_283.c,mmp_283,3.2924545652191415
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,100,256,L,1.6707744999999998,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_284.c,mmp_284,3.059110011554522
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,L,3.962405,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_285.c,mmp_285,1.2898941425725032
 , , ,96,4,256,L,1.5979175,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_286.c,mmp_286,3.19859003984874
 , , ,20,4,256,L,1.679686,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_287.c,mmp_287,3.0428800382928713
 , , ,128,4,256,L,1.609565,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_288.c,mmp_288,3.175443675775753
 , , ,8,100,256,L,1.5443224999999998,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_289.c,mmp_289,3.3095956317414275
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,100,L,1.6250875,results_rf_l_heat_3d,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_290.c,mmp_290,3.1451124939426336
