p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,predicted,elapsed_sec
32,100, , ,256,64,128,compact,sockets,30.24084,2097.876209060463,10350.17172908783
32,100, , ,4,64,128,balanced,cores,30.349985,2099.0364618311987,10637.459785699844
48,100,#pragma clang loop unrolling full, ,256,64,160,compact,sockets,23.338005,2101.5320539851073,10859.595627784729
32,100, , ,256,4,64,disabled,sockets,30.237985000000002,2104.017609001077,11141.55967593193
48,100, , ,4,8,20,disabled,sockets,30.049975,2107.2312806856967,11423.90318274498
48,100,#pragma clang loop unrolling full, ,96,96,64,disabled,sockets,28.54609,2114.387537879808,11696.961549282074
32,100, ,#pragma omp parallel for,16,32,160,disabled,sockets,24.782130000000002,2117.3090686807313,11944.459659337997
48,100,#pragma clang loop unrolling full, ,32,32,10,disabled,threads,29.39166,2118.7157985987164,12224.458337783813
48,100, , ,16,2,20,compact,threads,21.489559999999997,2120.2640639493416,12437.091075181961
64,100,#pragma clang loop unrolling full, ,256,32,128,compact,cores,17.552880000000002,2126.0864160236697,12630.778213977814
32,100, , ,96,16,160,compact,sockets,28.493505,2131.6150528073686,12906.067372322083
32,100,#pragma clang loop unrolling full, ,32,256,40,compact,threads,28.53757,2133.4834402684774,13181.775081396103
32,100, , ,128,96,128,compact,sockets,28.45637,2134.042593352543,13456.673481464386
64,100, ,#pragma omp parallel for,16,4,128,disabled,sockets,23.578335000000003,2144.20909555041,13686.96310210228
64,100, , ,128,256,20,disabled,threads,28.241374999999998,2144.227531376553,13942.962901592255
48,100, , ,16,256,80,balanced,sockets,27.799945,2147.028927279913,14209.59554362297
32,100, , ,96,256,80,none,sockets,30.334375,2149.166218531041,14495.660615205765
48,100, , ,128,32,20,disabled,sockets,28.410024999999997,2163.234851935328,14772.071744203568
64,100, ,#pragma omp parallel for,16,4,160,compact,sockets,17.6504,2175.170033929856,14944.898210763931
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,80,compact,threads,19.150585,2176.4737536991424,15134.475856542587
64,200, , ,256,256,100,balanced,cores,17.781064999999998,2176.758848423002,15364.08045721054
