objective,p0,p1,p2,p3,p4,p5,p6,p7,p8
11.372821666666667,16,1600,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,none,sockets
43.82219,4,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,none,sockets
19.335701666666665,128,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,none,sockets
89.40291166666668,2,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,10,none,sockets
43.764244999999995,4,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,40,none,sockets
18.608931666666667,48,1600,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,none,cores
11.367211666666668,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,200,none,sockets
11.385093333333332,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,8,40,none,sockets
23.072396666666666,192,100,#pragma clang loop unrolling full, ,128,64,200,none,sockets
11.386568333333335,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,disabled,sockets
11.374613333333334,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,96,200,none,sockets
11.419276666666667,16,2000,#pragma clang loop unrolling full, ,128,8,160,none,sockets
11.395126666666664,16,100,#pragma clang loop unrolling full, ,32,96,200,none,sockets
11.397419999999999,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,96,200,none,sockets
28.098961666666664,32,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,none,threads
11.409161666666668,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,200,explicit,threads
20.715591666666665,64,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,none,sockets
11.405723333333334,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,128,none,threads
11.387925000000001,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,160,none,threads
11.380506666666667,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,200,none,sockets
