p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,predicted,elapsed_sec
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,128,balanced,cores,1.45758,0.24769779876726872,7353.859005689621
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,80,disabled,sockets,1.1493,0.24848468530063145,7379.582393884659
48,100,#pragma clang loop unrolling full, ,96,8,40,disabled,sockets,1.501765,0.25018000730145107,7406.186790943146
32,200,#pragma clang loop unrolling full, ,64,4,200,balanced,sockets,1.600975,0.2513700657926667,7433.283429384232
48,200, ,#pragma omp parallel for,64,256,20,disabled,cores,1.245515,0.25293610074979406,7458.761879205704
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,8,200,disabled,sockets,1.247055,0.25340144555179694,7483.964284658432
32,100, , ,4,64,10,disabled,sockets,1.59632,0.2540931808577987,7511.071079492569
64,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,64,200,disabled,sockets,1.39485,0.2550731993155371,7536.36959695816
32,100, , ,64,16,80,compact,cores,1.45457,0.2565475585748607,7562.358418226242
32,200,#pragma clang loop unrolling full, ,96,4,100,compact,sockets,1.4534449999999999,0.25940807237388464,7588.281194448471
48,100, , ,256,128,100,disabled,sockets,1.62935,0.26267659830541806,7615.661157846451
32,100,#pragma clang loop unrolling full, ,64,8,128,compact,cores,1.45187,0.2650823967257194,7641.993993759155
32,200,#pragma clang loop unrolling full, ,64,32,10,balanced,threads,1.60447,0.26513219067395016,7668.78994846344
48,200,#pragma clang loop unrolling full, ,4,2,128,explicit,sockets,1.642965,0.27663535303804637,7696.171009063721
48,100, , ,64,4,100,balanced,sockets,1.440175,0.2812228595997353,7722.053976774216
32,100, ,#pragma omp parallel for,4,32,200,none,sockets,1.344355,0.28241922695578386,7747.660228967667
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,64,disabled,sockets,1.2565750000000002,0.2836753732487907,7773.167725086212
32,200, , ,32,16,100,compact,sockets,1.479395,0.2942783626709739,7799.366241693497
32,100, ,#pragma omp parallel for,64,4,100,none,cores,1.28538,0.032740484917871626,7825.064059972763
48,100,#pragma clang loop unrolling full, ,256,4,10,scatter,cores,1.115995,0.04368390311039161,7848.786765098572
