p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,predicted,elapsed_sec
32,100, ,#pragma omp parallel for,256,64,200,disabled,cores,0.9096,0.13616513943395325,1457.5040640830994
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,4,64,balanced,cores,1.45292,0.13646252780780643,1485.259655714035
48,100, ,#pragma omp parallel for,128,32,100,balanced,cores,0.909305,0.1370173846314866,1507.7959668636322
32,100, , ,4,256,10,disabled,cores,1.549985,0.13744579482865604,1534.5564737319946
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,32,128,balanced,cores,0.997965,0.13881361463417996,1557.6904385089874
48,100,#pragma clang loop unrolling full, ,32,2,128,balanced,cores,1.4403549999999998,0.13915218747356917,1583.3724784851074
32,100, , ,32,8,10,disabled,sockets,1.550165,0.14037762031641932,1610.0564239025116
32,100, ,#pragma omp parallel for,128,128,128,balanced,cores,1.164565,0.14262596028101926,1635.1820704936981
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,100,balanced,cores,1.1059649999999999,0.14419740311192175,1662.6988184452057
32,100,#pragma clang loop unrolling full, ,32,2,10,balanced,cores,1.11376,0.14444165439968204,1689.542783498764
32,100, , ,32,64,100,balanced,cores,1.12336,0.14475876597081727,1716.898647069931
64,100,#pragma clang loop unrolling full, ,96,4,80,disabled,cores,1.06601,0.14505569075237223,1743.6345796585083
32,100, , ,32,8,100,balanced,cores,1.133745,0.14511798065937032,1769.9939918518066
32,100,#pragma clang loop unrolling full, ,64,256,100,balanced,cores,1.0876700000000001,0.1454404669149525,1796.3599677085876
48,100, ,#pragma omp parallel for,96,2,100,compact,sockets,1.04042,0.14590730721678213,1819.3697991371155
48,100, ,#pragma omp parallel for,64,4,100,balanced,cores,1.02141,0.1460829999427964,1843.191115617752
32,100,#pragma clang loop unrolling full, ,64,4,128,balanced,sockets,1.59842,0.1472312404088375,1870.070837020874
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,80,balanced,cores,1.39289,0.1477322943873849,1896.893943309784
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,10,balanced,cores,1.39385,0.14932229244096817,1923.68323802948
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,8,200,disabled,cores,1.4591349999999998,0.15033857008345086,1949.9937858581543
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,2,10,balanced,cores,1.43841,0.15108364525474127,1976.2641360759735
32,100, , ,96,16,10,balanced,sockets,1.501925,0.15127493580692963,2002.8827731609344
48,100, , ,16,32,10,balanced,sockets,1.4408400000000001,0.15156687666927304,2028.4964957237244
48,100,#pragma clang loop unrolling full, ,16,32,80,disabled,cores,1.49192,0.15237490783867602,2055.361021757126
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,2,64,balanced,cores,1.46048,0.152553688831767,2082.0877952575684
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,128,disabled,cores,1.565525,0.15290357665411103,2109.265151500702
32,100,#pragma clang loop unrolling full, ,256,128,128,disabled,cores,1.5046849999999998,0.1536128195974441,2136.183769464493
32,100,#pragma clang loop unrolling full, ,256,32,100,balanced,sockets,1.59458,0.15381060887903464,2163.5654304027557
64,100,#pragma clang loop unrolling full, ,32,96,10,balanced,sockets,1.53508,0.15382003007201117,2189.996791601181
48,100, ,#pragma omp parallel for,64,2,10,disabled,cores,1.1840899999999999,0.15439579347228372,2214.666844367981
32,100, , ,96,2,80,balanced,cores,1.497465,0.1545918360798454,2241.706949234009
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,80,balanced,cores,1.193065,0.15531992309398113,2266.1592066287994
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,32,128,balanced,cores,1.4499749999999998,0.15625861703151167,2293.1568636894226
32,100,#pragma clang loop unrolling full, ,256,256,200,balanced,sockets,1.439245,0.15703198000261043,2319.9848623275757
32,100,#pragma clang loop unrolling full, ,16,128,80,balanced,sockets,1.594495,0.15773302398441436,2346.8916931152344
32,100, ,#pragma omp parallel for,32,32,80,disabled,sockets,1.50034,0.15831707236598347,2373.866979598999
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,200,balanced,sockets,1.48928,0.1583746711244658,2400.4735498428345
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,10,balanced,sockets,1.195755,0.15863698414056393,2425.2711112499237
32,100, , ,4,96,200,scatter,sockets,1.45281,0.16026530961465035,2451.0641419887543
48,100,#pragma clang loop unrolling full, ,4,256,80,disabled,cores,1.652585,0.1608344570000776,2478.362147808075
32,100,#pragma clang loop unrolling full, ,16,2,10,balanced,cores,1.597005,0.16125987858666913,2505.574780702591
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,128,balanced,cores,1.45818,0.16147939915602738,2532.4853529930115
64,100,#pragma clang loop unrolling full, ,64,128,64,balanced,cores,1.50571,0.16180775916682621,2558.759878873825
48,100, ,#pragma omp parallel for,64,32,128,balanced,sockets,1.2914949999999998,0.16202365065779623,2584.376984357834
32,200, ,#pragma omp parallel for,128,32,20,balanced,sockets,1.4620799999999998,0.1621844796972145,2611.2061388492584
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,8,128,balanced,sockets,1.410065,0.16310140783409588,2638.0635051727295
32,100, ,#pragma omp parallel for,64,64,80,balanced,cores,1.4836999999999998,0.16310273230053796,2665.472911596298
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,128,disabled,sockets,1.52048,0.16315128978681026,2692.6859815120697
48,100,#pragma clang loop unrolling full, ,96,256,20,disabled,sockets,1.51117,0.16483205359574316,2719.3942663669586
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,4,128,none,cores,1.339525,0.16514363123013287,2745.2697739601135
64,200, ,#pragma omp parallel for,8,256,80,disabled,sockets,1.0062950000000002,0.16556568596781385,2769.378000974655
32,100, , ,128,64,200,balanced,sockets,1.600155,0.1659308971835186,2796.5712559223175
48,200,#pragma clang loop unrolling full, ,64,2,200,disabled,cores,1.4958,0.16627739096130345,2823.0826122760773
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,8,200,balanced,sockets,0.98936,0.16635417586323742,2846.8718543052673
32,100, , ,32,2,10,balanced,sockets,1.6070600000000002,0.16646945490145149,2874.0895743370056
32,100, , ,16,64,80,balanced,cores,1.60983,0.1669891857365361,2901.306291818619
48,100, ,#pragma omp parallel for,96,32,80,balanced,cores,1.19017,0.16720754795079296,2926.092759370804
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,96,10,balanced,cores,1.428505,0.16726778240031015,2952.595051050186
48,100, , ,128,256,20,balanced,sockets,1.41763,0.16732385800285088,2978.394474506378
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,128,80,balanced,sockets,1.48139,0.1681482145854556,3005.3569362163544
32,100, ,#pragma omp parallel for,64,8,160,disabled,cores,1.278025,0.16859531085261859,3030.6568014621735
64,200,#pragma clang loop unrolling full, ,32,64,100,disabled,cores,1.490435,0.16929945169824412,3057.157819747925
32,100, , ,4,256,10,balanced,cores,1.493795,0.17064690764089807,3084.0649287700653
32,200, , ,256,256,128,disabled,cores,1.6351550000000001,0.17076862450020514,3111.357137441635
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,10,balanced,cores,1.15381,0.17080752449172099,3135.4828889369965
48,100,#pragma clang loop unrolling full, ,64,8,10,balanced,cores,1.440485,0.1708758265881225,3161.093076944351
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,40,balanced,cores,1.4075600000000001,0.17157779709730647,3187.6606192588806
32,200,#pragma clang loop unrolling full, ,2,2,10,balanced,sockets,1.59822,0.1718266167803837,3214.7902340888977
48,100,#pragma clang loop unrolling full, ,32,4,64,balanced,sockets,1.502285,0.17197631721718587,3240.600917339325
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,64,10,balanced,sockets,1.25453,0.17204922641034892,3265.663538455963
32,100, ,#pragma omp parallel for,128,8,128,balanced,sockets,1.46275,0.17226041442900164,3292.6630914211273
32,100,#pragma clang loop unrolling full, ,16,8,10,balanced,sockets,1.5971700000000002,0.17259168472816255,3319.778867959976
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,128,100,balanced,sockets,1.41385,0.17263891173839685,3346.3846397399902
32,100,#pragma clang loop unrolling full, ,96,16,64,disabled,cores,1.56934,0.17275634803898665,3373.379751443863
32,100,#pragma clang loop unrolling full, ,256,8,10,balanced,sockets,1.59665,0.1728910346112159,3400.4861829280853
48,200,#pragma clang loop unrolling full, ,96,32,80,compact,cores,1.1587100000000001,0.17319198679976178,3423.683212041855
32,100, ,#pragma omp parallel for,64,4,160,balanced,sockets,1.3960650000000001,0.1742111229386194,3450.4942557811737
48,100, , ,96,4,10,balanced,cores,1.416385,0.1747493011273321,3476.2994997501373
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,8,100,balanced,cores,1.00326,0.17486521904162722,3499.8780641555786
64,100, , ,96,128,200,compact,sockets,1.054185,0.1758947470643779,3522.2769515514374
32,100, , ,16,2,10,balanced,sockets,1.595325,0.17612040653259298,3549.386887550354
32,100, , ,96,2,128,scatter,cores,1.454835,0.17636701699938684,3575.0589249134064
32,100, ,#pragma omp parallel for,2,8,10,balanced,cores,1.48835,0.17684761801290783,3601.964745759964
48,100,#pragma clang loop unrolling full, ,8,2,10,balanced,cores,1.41452,0.17705126142292726,3627.995053768158
32,100,#pragma clang loop unrolling full, ,64,8,10,balanced,sockets,1.566115,0.17769391180212912,3654.9745693206787
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,200,disabled,sockets,1.6094249999999999,0.17773000373356374,3682.2944707870483
32,100,#pragma clang loop unrolling full, ,96,32,128,balanced,cores,1.5973600000000001,0.1783421497052659,3709.491105079651
32,100, , ,32,32,200,balanced,sockets,1.65021,0.17849059056862954,3736.6663863658905
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,128,balanced,threads,1.4568349999999999,0.17920212459311924,3763.6744482517242
32,100, , ,32,2,80,disabled,cores,1.59846,0.1793112532115418,3790.8871772289276
32,100, ,#pragma omp parallel for,32,128,200,balanced,cores,1.3924050000000001,0.17961266794273434,3817.261974096298
48,200, , ,96,256,128,balanced,threads,1.533855,0.1801392094882266,3843.6739568710327
64,100,#pragma clang loop unrolling full, ,64,256,200,balanced,sockets,1.44009,0.18016555252127459,3869.965857744217
64,200, , ,64,256,200,disabled,sockets,1.637065,0.18030192215157936,3897.6755628585815
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,10,balanced,sockets,1.555155,0.1803912569192776,3925.2765853405
48,100, , ,2,256,200,disabled,threads,1.500455,0.18047621834638888,3951.8641374111176
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,80,balanced,cores,1.034315,0.18102493329716068,3975.2679030895233
32,100, ,#pragma omp parallel for,256,64,128,disabled,sockets,1.58958,0.18249649466476542,4002.385675907135
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,200,compact,cores,1.2672599999999998,0.18262311922499846,4027.4580450057983
48,100,#pragma clang loop unrolling full, ,256,16,200,balanced,cores,1.4414,0.1832815958041295,4053.160496711731
48,100, , ,4,2,10,balanced,cores,1.409885,0.18381461685519768,4079.2579402923584
32,200,#pragma clang loop unrolling full, ,96,4,10,disabled,sockets,1.600715,0.18383927030508584,4106.406758785248
48,100, ,#pragma omp parallel for,2,8,10,balanced,cores,1.24777,0.18414034860490403,4131.799129724503
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,128,balanced,sockets,1.0445099999999998,0.18414311079224932,4154.971549510956
32,100, , ,64,32,128,balanced,sockets,1.59945,0.18466087205343423,4182.157019853592
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,8,100,disabled,sockets,0.907775,0.18636220472129067,4205.5805559158325
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,160,balanced,threads,1.456275,0.18729782580160836,4232.593088388443
32,100,#pragma clang loop unrolling full, ,8,4,64,compact,cores,1.449985,0.18799235612533888,4258.665488481522
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,200,disabled,cores,1.5306899999999999,0.1879966486304277,4285.3004031181335
64,200, ,#pragma omp parallel for,128,256,128,disabled,cores,1.035735,0.1882470548341449,4309.858634710312
64,200,#pragma clang loop unrolling full, ,32,256,200,balanced,sockets,1.506345,0.18896653794237622,4336.461527109146
48,200,#pragma clang loop unrolling full, ,32,2,160,balanced,sockets,1.452315,0.18909645257941082,4362.76878285408
64,100,#pragma clang loop unrolling full, ,8,256,80,scatter,cores,1.016535,0.1893059765453532,4385.097265481949
32,100,#pragma clang loop unrolling full, ,96,32,160,disabled,cores,1.5927,0.1893962702330264,4412.171807050705
48,100, ,#pragma omp parallel for,16,128,80,balanced,sockets,1.0062600000000002,0.18944409496968756,4436.37430357933
32,100, , ,64,4,10,balanced,sockets,1.5940750000000001,0.19019718264861207,4463.374521017075
32,100, , ,96,2,128,balanced,sockets,1.587215,0.19056080691680094,4490.1781306266785
48,100, ,#pragma omp parallel for,64,2,80,balanced,sockets,0.99585,0.19087448363484316,4515.057422399521
48,100, , ,64,64,200,disabled,threads,1.545585,0.1909429012382597,4542.198016166687
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,32,128,disabled,cores,1.1912600000000002,0.1914523821141984,4567.857720375061
32,100,#pragma clang loop unrolling full, ,2,32,10,disabled,cores,1.5974300000000001,0.191571433987471,4594.966457366943
32,100,#pragma clang loop unrolling full, ,4,4,80,balanced,cores,1.598735,0.1916932675447542,4621.884285449982
32,100,#pragma clang loop unrolling full, ,128,16,100,balanced,sockets,1.59379,0.19171250150814745,4648.78959441185
32,100,#pragma clang loop unrolling full, ,32,4,10,compact,cores,1.54799,0.19186256282474828,4675.297385931015
48,100, ,#pragma omp parallel for,32,2,128,disabled,sockets,1.3383099999999999,0.19198876484055927,4701.462824583054
32,200,#pragma clang loop unrolling full, ,64,32,80,disabled,sockets,1.59848,0.192064557870757,4728.6931002140045
32,100, ,#pragma omp parallel for,32,2,10,balanced,cores,1.39181,0.1923638932700092,4755.462414979935
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,10,balanced,cores,1.1543999999999999,0.19257164043092395,4780.194095134735
64,100, , ,8,32,128,balanced,cores,1.529115,0.19272230359381592,4806.592540740967
48,100, , ,32,128,160,balanced,sockets,1.44597,0.19292030972261487,4832.59103679657
48,100,#pragma clang loop unrolling full, ,8,2,80,balanced,threads,1.442375,0.19296978963246364,4858.688618421555
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,100,balanced,sockets,1.4083350000000001,0.19352809386112518,4885.3940625190735
32,100, ,#pragma omp parallel for,256,32,10,balanced,sockets,1.5819299999999998,0.1935792148689774,4912.598368883133
32,100, , ,96,8,10,none,sockets,1.62848,0.19383199346973118,4939.659631490707
48,200,#pragma clang loop unrolling full, ,64,64,80,balanced,cores,1.451195,0.1941508586796541,4965.775820732117
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,8,100,balanced,cores,1.4607649999999999,0.1951612628226448,4992.778593540192
32,100,#pragma clang loop unrolling full, ,32,64,10,balanced,cores,1.6653449999999999,0.19561022456445032,5020.661087274551
32,200, ,#pragma omp parallel for,32,32,128,disabled,cores,1.35972,0.19599616397264186,5047.057098150253
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,16,128,balanced,cores,1.348095,0.1967173650530974,5072.9002161026
32,100,#pragma clang loop unrolling full, ,16,8,10,disabled,cores,1.5960100000000002,0.19684065097390246,5099.979211568832
32,100, , ,4,8,100,disabled,cores,1.4082949999999999,0.19698908855767422,5126.471174240112
64,100,#pragma clang loop unrolling full, ,2,2,80,disabled,sockets,1.58989,0.1970090550509096,5153.472821474075
32,100, , ,64,8,200,disabled,sockets,1.636175,0.19732738874864625,5180.861273765564
48,100,#pragma clang loop unrolling full, ,2,32,10,compact,cores,1.137405,0.19739008528197943,5203.874825000763
32,100, ,#pragma omp parallel for,96,96,100,disabled,cores,1.385745,0.19817863358009835,5229.565462589264
32,100,#pragma clang loop unrolling full, ,16,256,160,balanced,sockets,1.5983649999999998,0.19862501113838088,5256.676446199417
48,100,#pragma clang loop unrolling full, ,32,8,10,balanced,cores,1.416215,0.19982552355494937,5282.667334079742
64,200, ,#pragma omp parallel for,96,256,128,balanced,sockets,0.995795,0.20062587770303703,5305.292156219482
32,100,#pragma clang loop unrolling full, ,2,256,10,disabled,sockets,1.500695,0.2016873064016268,5332.184361219406
48,100,#pragma clang loop unrolling full, ,64,16,128,disabled,sockets,1.57959,0.20241385228692726,5359.261425495148
32,100,#pragma clang loop unrolling full, ,32,256,10,explicit,sockets,1.60105,0.20244275349940627,5386.290896177292
32,100,#pragma clang loop unrolling full, ,2,128,100,disabled,sockets,1.59006,0.20350259730352444,5413.380163669586
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,balanced,sockets,1.4862950000000001,0.2037173350330893,5440.157119989395
32,100,#pragma clang loop unrolling full, ,32,64,200,balanced,threads,1.662935,0.20379359730682955,5467.968231916428
48,100, , ,16,4,128,disabled,sockets,1.507285,0.20413649384862104,5494.666473388672
64,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,8,128,balanced,cores,1.03666,0.2042720904465326,5518.695523023605
64,100, , ,96,64,100,balanced,sockets,1.53474,0.20482607912657863,5544.8609318733215
32,100,#pragma clang loop unrolling full, ,96,4,10,disabled,sockets,1.5720399999999999,0.20492018057002132,5571.906253576279
48,100,#pragma clang loop unrolling full, ,64,64,10,explicit,cores,1.45968,0.20585435301499938,5598.300683021545
64,100, , ,128,32,100,balanced,cores,1.49853,0.2063939795663483,5624.687450885773
32,100, ,#pragma omp parallel for,2,16,10,disabled,sockets,1.4559549999999999,0.2064006714724667,5651.378165006638
48,200, ,#pragma omp parallel for,256,16,100,none,sockets,1.428465,0.20658142014709252,5677.175126552582
32,100,#pragma clang loop unrolling full, ,32,64,200,balanced,sockets,1.596935,0.2066609925664531,5704.367764472961
32,100, ,#pragma omp parallel for,64,2,100,compact,cores,1.299465,0.20772346168652084,5729.268882989883
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,100,balanced,cores,1.488565,0.2077969858672844,5756.265178442001
32,100, , ,32,96,10,balanced,threads,1.59859,0.20784129900882087,5783.162925004959
48,100, ,#pragma omp parallel for,64,4,200,balanced,sockets,1.13487,0.209277056455271,5808.364116430283
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,64,balanced,sockets,1.09076,0.2101182259014397,5831.774666070938
48,200, , ,64,256,10,balanced,threads,1.446645,0.21102245842510653,5858.065024614334
48,200, ,#pragma omp parallel for,32,2,128,compact,sockets,1.0386799999999998,0.2110583561040969,5880.87503194809
32,100,#pragma clang loop unrolling full, ,96,256,200,disabled,sockets,1.6319050000000002,0.21249300739012006,5908.172188282013
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,8,160,disabled,sockets,1.4007399999999999,0.21261880277532008,5934.581693649292
32,200,#pragma clang loop unrolling full, ,32,64,10,disabled,sockets,1.601965,0.2132127079398921,5961.695497274399
32,100, , ,32,32,20,disabled,threads,1.597565,0.2137955167264975,5988.693345785141
48,200,#pragma clang loop unrolling full, ,16,256,100,balanced,cores,1.453885,0.214348588265093,6014.769828796387
64,200, ,#pragma omp parallel for,96,32,10,balanced,cores,1.0094150000000002,0.2144429892431941,6039.17576956749
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,200,compact,cores,1.345505,0.2153262184758007,6064.8902323246
32,200,#pragma clang loop unrolling full, ,2,16,160,balanced,sockets,1.608965,0.2153712119839598,6092.278993844986
32,100, ,#pragma omp parallel for,128,64,80,balanced,sockets,1.39838,0.21546256763428834,6118.866685152054
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,128,balanced,sockets,1.46473,0.21569901091776145,6145.976455211639
32,200, , ,96,256,100,balanced,threads,1.6012849999999998,0.2170332424417183,6173.157070398331
32,200, , ,64,32,128,disabled,sockets,1.6292,0.2171549239237779,6200.257141113281
32,100, ,#pragma omp parallel for,2,16,128,disabled,cores,1.40884,0.21789187781288682,6226.790980577469
32,100,#pragma clang loop unrolling full, ,64,8,128,disabled,cores,1.504995,0.21832096218418512,6253.664744377136
48,100, ,#pragma omp parallel for,64,128,100,disabled,sockets,1.1358549999999998,0.21844717344685383,6278.183069229126
48,100,#pragma clang loop unrolling full, ,32,64,128,disabled,sockets,1.64474,0.2191597888272142,6305.36127948761
48,200, ,#pragma omp parallel for,32,4,10,disabled,sockets,1.2966950000000002,0.2203261877133909,6331.362036943436
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,160,disabled,cores,1.5429400000000002,0.22099671893142186,6358.480172395706
48,100,#pragma clang loop unrolling full, ,2,16,200,balanced,sockets,1.41643,0.22123544190376893,6384.09946846962
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,100,disabled,sockets,1.118315,0.22174052073180345,6409.562351703644
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,16,10,balanced,sockets,1.20316,0.22220591549160662,6434.493616342545
48,100, , ,64,4,40,explicit,cores,1.59808,0.22236496596788558,6461.460222959518
48,200,#pragma clang loop unrolling full, ,32,2,20,disabled,sockets,1.53497,0.22374938710261683,6488.09854054451
32,100, ,#pragma omp parallel for,16,256,128,explicit,sockets,1.395025,0.2256563402971128,6514.077834844589
