p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,predicted,elapsed_sec
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,10,balanced,cores,0.911135,0.1469048140349477,1560.2244806289673
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,200,balanced,cores,0.99998,0.14724222978080614,1584.6158239841461
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,100,balanced,cores,1.001875,0.14730367686474466,1609.3352959156036
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,16,100,balanced,sockets,1.24853,0.14772987110846603,1635.4195394515991
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,10,balanced,cores,0.949985,0.14802536161793522,1660.342696905136
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,16,128,disabled,cores,1.265775,0.14916945640027368,1686.319073677063
32,100, , ,16,4,80,disabled,sockets,1.55137,0.14974968767386254,1712.717304468155
48,100,#pragma clang loop unrolling full, ,4,2,200,balanced,sockets,1.355885,0.149816798989454,1738.2487938404083
32,100,#pragma clang loop unrolling full, ,256,32,160,balanced,cores,1.5805099999999999,0.15000392814317454,1764.920496225357
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,64,balanced,cores,1.0503149999999999,0.15074820043154646,1788.9443199634552
32,100, , ,64,16,100,balanced,cores,1.5499749999999999,0.15092965301392203,1815.5245881080627
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,80,balanced,cores,0.95062,0.15126844946154794,1838.0428693294525
48,100, ,#pragma omp parallel for,64,128,100,balanced,cores,0.90316,0.15130865671116278,1860.3308486938477
48,100,#pragma clang loop unrolling full, ,256,2,200,balanced,cores,1.407495,0.15152349198870718,1885.9147255420685
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,32,100,disabled,cores,1.26112,0.1515284003939309,1910.6359696388245
32,100, , ,2,32,10,disabled,cores,1.5418,0.15175114503157128,1937.11478972435
32,100,#pragma clang loop unrolling full, ,8,8,200,balanced,cores,1.499975,0.1520567175228561,1963.8440611362457
64,100, , ,128,96,200,balanced,cores,1.510475,0.15397492672971735,1989.6474075317383
32,100, , ,96,4,80,balanced,cores,1.4990649999999999,0.1540164316806475,2016.4160821437836
32,100, , ,64,8,160,compact,threads,1.4445299999999999,0.15486457679112187,2042.0204837322235
48,100,#pragma clang loop unrolling full, ,256,128,100,disabled,cores,1.55419,0.15499381231538045,2067.9238152503967
64,200, ,#pragma omp parallel for,64,16,10,balanced,sockets,1.0173800000000002,0.15550313445466057,2091.1528465747833
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,10,disabled,cores,1.2126899999999998,0.15564010363464154,2116.028003692627
48,100, ,#pragma omp parallel for,256,8,200,balanced,sockets,0.934295,0.1559322024665334,2139.044002532959
32,100, , ,64,32,160,balanced,cores,1.501375,0.1563613099714941,2165.255773305893
48,200, , ,32,16,160,balanced,sockets,1.451075,0.1564355821369826,2190.857407808304
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,160,compact,sockets,0.902595,0.15681967901180638,2212.815013885498
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,200,balanced,cores,1.36337,0.15743110695890483,2239.41651058197
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,200,disabled,threads,1.33371,0.15787801350598107,2264.8450236320496
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,32,10,balanced,sockets,1.349985,0.15919153533188868,2290.816273212433
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,128,balanced,cores,1.38709,0.15986770357693703,2316.815217256546
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,32,200,balanced,cores,1.15598,0.16048698093814595,2341.8280720710754
48,100, , ,64,64,200,disabled,cores,1.497125,0.1609764987735518,2368.1361272335052
32,100,#pragma clang loop unrolling full, ,64,32,80,balanced,cores,1.579775,0.16130715992299882,2394.829636335373
32,200, ,#pragma omp parallel for,16,256,100,balanced,sockets,0.94998,0.1615839387299013,2419.7404341697693
32,100, ,#pragma omp parallel for,256,96,200,disabled,cores,1.530275,0.16170961084378854,2446.2160737514496
48,100, , ,32,4,40,balanced,cores,1.356335,0.16263462229132541,2471.635185241699
32,100,#pragma clang loop unrolling full, ,64,32,10,balanced,sockets,1.551075,0.16348301484977534,2499.0456371307373
32,100, ,#pragma omp parallel for,4,8,10,compact,cores,0.8907400000000001,0.16386963929412834,2522.4187848567963
48,100,#pragma clang loop unrolling full, ,64,8,20,disabled,cores,1.499215,0.1642168002114578,2548.6151559352875
32,100, ,#pragma omp parallel for,64,256,80,balanced,cores,0.95139,0.1649501046373426,2573.313486814499
48,100, , ,96,32,40,disabled,cores,1.4153,0.16560393401542406,2599.047652244568
48,100,#pragma clang loop unrolling full, ,256,16,100,balanced,cores,1.35976,0.16571902400345517,2624.825557947159
48,100,#pragma clang loop unrolling full, ,96,256,200,disabled,sockets,1.544915,0.16608704585724687,2651.1181943416595
32,100,#pragma clang loop unrolling full, ,64,64,10,balanced,cores,1.55198,0.1666979311450667,2677.6235892772675
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,128,balanced,cores,1.03719,0.1671362379085094,2701.916307449341
32,100,#pragma clang loop unrolling full, ,16,4,80,balanced,sockets,1.54998,0.16752272801474377,2728.5417783260345
32,100,#pragma clang loop unrolling full, ,64,64,200,disabled,cores,1.46438,0.1683665496758654,2754.9162068367004
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,80,balanced,cores,1.30585,0.1687734665602807,2780.7185983657837
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,100,balanced,cores,0.949515,0.1691695762826616,2805.7431514263153
32,100,#pragma clang loop unrolling full, ,16,8,100,disabled,sockets,1.50139,0.1696458337101383,2832.019361257553
32,100, , ,8,4,128,disabled,cores,1.50515,0.1698483170960412,2858.626795768738
48,200, , ,32,4,40,disabled,sockets,1.6369699999999998,0.16985621050409272,2885.66401553154
32,100,#pragma clang loop unrolling full, ,256,32,128,balanced,sockets,1.5539749999999999,0.17072334727469973,2912.216297864914
32,100, , ,32,128,80,balanced,cores,1.50914,0.1709667764310484,2938.6562082767487
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,32,200,disabled,cores,1.29977,0.17158523827508299,2963.8474383354187
32,200,#pragma clang loop unrolling full, ,64,4,10,balanced,cores,1.5499999999999998,0.1716145499872187,2990.616173028946
32,100,#pragma clang loop unrolling full, ,2,4,200,disabled,sockets,1.5990350000000002,0.17176683682700167,3017.7410159111023
48,100, ,#pragma omp parallel for,96,2,100,balanced,cores,0.94006,0.17218303781774957,3041.9161236286163
32,100,#pragma clang loop unrolling full, ,32,2,100,disabled,sockets,1.55396,0.1723912280227471,3068.9314382076263
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,10,balanced,sockets,1.46142,0.17298272764712808,3095.948393344879
48,100,#pragma clang loop unrolling full, ,96,4,10,balanced,cores,1.4146800000000002,0.17350076715207008,3121.95578956604
48,100, , ,32,2,160,balanced,cores,1.5036800000000001,0.17433578862775856,3147.8194522857666
48,100, , ,64,256,160,balanced,sockets,1.41828,0.1746718914763823,3173.5189623832703
64,100, , ,32,64,100,balanced,sockets,1.499685,0.17472902887179054,3199.9208192825317
32,200,#pragma clang loop unrolling full, ,32,16,10,disabled,cores,1.6926100000000002,0.17492737291577443,3227.3181812763214
48,100, , ,4,2,80,compact,cores,1.1351550000000001,0.1751211714806047,3250.2468688488007
32,100,#pragma clang loop unrolling full, ,96,256,128,disabled,cores,1.597935,0.17520610509048684,3277.324957370758
48,100,#pragma clang loop unrolling full, ,64,256,80,balanced,cores,1.411095,0.17548686151374693,3303.1527473926544
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,32,200,balanced,cores,1.39545,0.17592236009469697,3329.8206703662872
32,100, , ,2,4,200,balanced,sockets,1.59809,0.1762767286855682,3356.847116470337
48,100, ,#pragma omp parallel for,16,32,160,disabled,cores,1.24429,0.1767280569770321,3382.136298418045
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,32,128,balanced,cores,1.4526249999999998,0.17722657758393112,3408.9552671909332
64,100, ,#pragma omp parallel for,64,2,200,disabled,sockets,1.3087550000000001,0.17747320742600242,3434.02814912796
32,100, ,#pragma omp parallel for,64,128,10,balanced,cores,1.4360050000000002,0.17748578273733728,3460.649238586426
32,100,#pragma clang loop unrolling full, ,4,32,10,balanced,sockets,1.59706,0.17760504853665654,3487.9327318668365
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,128,balanced,cores,1.491955,0.17838459439399285,3514.540576696396
48,100,#pragma clang loop unrolling full, ,32,4,10,balanced,sockets,1.438155,0.17873051964576103,3540.0200645923615
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,32,200,balanced,sockets,1.4550800000000002,0.1792456738721151,3567.039619207382
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,200,balanced,cores,1.16148,0.1803590850505566,3591.418870449066
32,100, ,#pragma omp parallel for,64,256,160,compact,cores,1.10097,0.1803702811636379,3616.6262423992157
32,100,#pragma clang loop unrolling full, ,96,32,128,disabled,sockets,1.638565,0.18127651831109287,3643.631455183029
32,100, ,#pragma omp parallel for,256,32,80,balanced,cores,1.46183,0.18155706191649584,3670.618288755417
64,100,#pragma clang loop unrolling full, ,64,128,128,balanced,cores,1.4392200000000002,0.18286612463823804,3696.9233918190002
32,200, ,#pragma omp parallel for,64,64,100,disabled,cores,1.2684600000000001,0.1838860254147569,3722.213860988617
48,100, ,#pragma omp parallel for,16,8,160,balanced,sockets,1.1874449999999999,0.18389156582706495,3746.847419977188
48,100, ,#pragma omp parallel for,128,4,100,compact,cores,0.998885,0.18397526963043498,3769.327160835266
48,200,#pragma clang loop unrolling full, ,64,256,200,disabled,threads,1.506415,0.18442210544804094,3796.328100681305
32,100, , ,256,32,128,balanced,sockets,1.6001750000000001,0.18515695110480668,3823.7340342998505
64,200,#pragma clang loop unrolling full, ,96,8,128,balanced,threads,1.548635,0.18533316434842806,3850.331942796707
64,200,#pragma clang loop unrolling full, ,32,96,20,disabled,cores,1.408,0.18533529256462866,3877.4316289424896
32,200,#pragma clang loop unrolling full, ,96,32,200,disabled,cores,1.60033,0.18565171310868583,3904.628513813019
48,200, , ,16,256,20,balanced,sockets,1.443845,0.18569366701677587,3930.2478392124176
32,100, , ,96,256,128,disabled,cores,1.5940050000000001,0.18602142786927178,3957.3422815799713
48,100,#pragma clang loop unrolling full, ,32,4,100,balanced,sockets,1.4157099999999998,0.18636758049742497,3983.314741373062
64,200,#pragma clang loop unrolling full, ,32,8,128,disabled,cores,1.45503,0.1865457411046712,4010.052725791931
32,100, ,#pragma omp parallel for,32,32,10,balanced,cores,1.534115,0.18702752335136824,4036.9200234413147
48,100,#pragma clang loop unrolling full, ,32,128,128,balanced,cores,1.481975,0.18765937612686218,4063.1597197055817
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,40,disabled,sockets,1.3127900000000001,0.1886819438760638,4088.8195927143097
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,32,100,none,cores,1.3523299999999998,0.18908350496145165,4114.720802307129
32,200, , ,256,4,10,balanced,threads,1.542025,0.1891568326995281,4141.521407842636
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,10,disabled,sockets,1.299665,0.18921162547789927,4166.951836109161
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,40,balanced,sockets,1.00763,0.18921982640833018,4191.727306842804
32,200, ,#pragma omp parallel for,256,64,80,disabled,cores,1.2709549999999998,0.19136587444449005,4217.555605649948
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,200,balanced,sockets,1.165355,0.1914252806697394,4242.41814494133
48,100, ,#pragma omp parallel for,32,4,10,disabled,cores,1.2491050000000001,0.19195724388553131,4267.156113624573
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,100,compact,sockets,0.8947750000000001,0.19311138089097102,4289.150331020355
48,100, ,#pragma omp parallel for,64,64,128,balanced,sockets,0.95774,0.19336959665372844,4311.714669466019
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,200,balanced,cores,0.9497450000000001,0.1937616364222265,4334.531569480896
32,100,#pragma clang loop unrolling full, ,32,4,200,balanced,sockets,1.60296,0.19394819903332344,4361.7178547382355
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,32,100,balanced,cores,1.449985,0.19395042259389633,4388.118024349213
64,100, ,#pragma omp parallel for,128,8,200,disabled,threads,1.354015,0.19409161956771465,4413.658916950226
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,80,disabled,cores,1.283575,0.19426703549420343,4438.849556446075
32,100,#pragma clang loop unrolling full, ,32,4,10,balanced,cores,1.511795,0.19449968700546094,4465.418178081512
32,100, , ,4,32,100,disabled,cores,1.50584,0.19479102362660228,4491.858418703079
48,100, ,#pragma omp parallel for,32,256,10,compact,cores,0.900165,0.1948945055334721,4513.8185386657715
64,200,#pragma clang loop unrolling full, ,16,64,10,balanced,cores,1.45701,0.19558259773670794,4540.431984424591
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,80,balanced,sockets,0.942045,0.19624869124757177,4564.139757156372
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,10,balanced,threads,0.890125,0.1966922062025852,4588.529325246811
32,100,#pragma clang loop unrolling full, ,16,96,200,disabled,sockets,1.50271,0.19729476890836284,4615.22031712532
32,200,#pragma clang loop unrolling full, ,16,4,10,disabled,cores,1.598845,0.19748640514398924,4642.413923501968
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,32,100,balanced,threads,1.5385650000000002,0.19788380900499808,4669.054945230484
48,100, , ,96,256,10,disabled,cores,1.56054,0.1979359922191567,4696.620734214783
48,100,#pragma clang loop unrolling full, ,96,32,10,balanced,sockets,1.412165,0.19818454765638877,4722.635961771011
64,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,200,disabled,cores,1.002925,0.19853597439328557,4747.139051198959
48,100, ,#pragma omp parallel for,8,32,200,none,cores,1.3129149999999998,0.20085129583428785,4773.036315202713
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,32,200,balanced,sockets,1.46306,0.2020243027449125,4799.4538834095
32,100,#pragma clang loop unrolling full, ,256,64,100,compact,sockets,1.450085,0.2024765925614812,4825.6343331336975
32,100, , ,4,8,128,disabled,sockets,1.59725,0.2034875697656106,4852.729380846024
32,100,#pragma clang loop unrolling full, ,16,8,128,disabled,cores,1.5981649999999998,0.20358688742616265,4879.717881679535
32,200, , ,4,32,64,compact,cores,1.449965,0.20370264881164668,4906.448310852051
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,16,100,balanced,sockets,1.337345,0.20444487490438862,4931.83332324028
32,100,#pragma clang loop unrolling full, ,4,32,160,balanced,sockets,1.594225,0.2045271819202708,4958.650132894516
32,100,#pragma clang loop unrolling full, ,96,64,10,disabled,sockets,1.5984150000000001,0.20471158729412403,4985.73433303833
32,100, , ,96,256,100,balanced,sockets,1.59365,0.20481199617309953,5012.751925230026
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,10,balanced,threads,1.4834550000000002,0.20491982382707252,5039.748728275299
64,200,#pragma clang loop unrolling full,#pragma omp parallel for,16,64,128,disabled,threads,1.3954749999999998,0.20505737308663585,5065.831891536713
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,10,balanced,sockets,1.01262,0.20505989852981887,5089.934927225113
48,100,#pragma clang loop unrolling full, ,96,128,100,disabled,cores,1.494715,0.2050762852069991,5116.327479839325
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,128,disabled,cores,1.1686100000000001,0.2054103889828663,5141.416830301285
32,200, , ,256,256,200,disabled,cores,1.59998,0.2058571587301402,5168.513581037521
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,10,disabled,sockets,1.138995,0.20630888361686617,5193.145691394806
32,100,#pragma clang loop unrolling full, ,64,4,100,disabled,sockets,1.59823,0.20701196068414773,5220.1135375499725
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,100,balanced,cores,1.48577,0.20793926892360814,5247.02720451355
32,100, ,#pragma omp parallel for,32,2,100,disabled,cores,1.398345,0.2079461104848983,5273.214485883713
32,200,#pragma clang loop unrolling full, ,4,32,100,balanced,sockets,1.59912,0.20798514038466648,5300.33288693428
32,100, , ,32,64,128,explicit,cores,1.596935,0.20868036215506347,5327.350849151611
32,100, , ,256,2,100,balanced,cores,1.61102,0.20872766957980954,5354.437470197678
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,32,80,disabled,cores,1.60616,0.20873960097988992,5381.735583305359
32,100, , ,64,4,10,disabled,sockets,1.568045,0.20959763470468823,5408.7514815330505
32,100, , ,4,32,10,compact,cores,1.449035,0.20966924149936206,5434.945865869522
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,16,32,80,disabled,cores,1.153975,0.20974550051104085,5460.247792959213
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,32,128,balanced,cores,0.9880450000000001,0.2103037449831593,5484.317853212357
48,200,#pragma clang loop unrolling full, ,2,8,200,balanced,cores,1.448325,0.2109642680384755,5510.2242794036865
32,100, ,#pragma omp parallel for,8,128,10,compact,sockets,1.25081,0.211575945755399,5535.022300958633
48,100,#pragma clang loop unrolling full, ,96,4,10,disabled,sockets,1.496745,0.21262197859982007,5560.955402612686
64,100, ,#pragma omp parallel for,8,4,160,compact,sockets,0.89337,0.2126263771987441,5582.632331371307
48,100,#pragma clang loop unrolling full, ,96,32,200,balanced,sockets,1.44373,0.213472801492331,5608.43537569046
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,16,80,disabled,sockets,1.0431050000000002,0.21439983708486637,5632.251456260681
32,200,#pragma clang loop unrolling full, ,64,64,80,balanced,cores,1.59789,0.21485702512800026,5659.413381814957
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,10,disabled,sockets,1.516155,0.2148665667858527,5686.651987552643
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,128,balanced,threads,1.00744,0.21512352080692482,5709.514830112457
32,200,#pragma clang loop unrolling full, ,256,2,128,balanced,sockets,1.62914,0.21625535956145586,5736.913680553436
48,100, ,#pragma omp parallel for,256,2,10,explicit,cores,1.307725,0.21731683532847412,5761.951478481293
32,100, ,#pragma omp parallel for,128,16,10,compact,cores,1.2504,0.21739373577336019,5786.527669906616
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,32,160,disabled,sockets,1.299985,0.21759707340881013,5812.3301038742065
32,200,#pragma clang loop unrolling full, ,16,32,128,balanced,sockets,1.600105,0.21774966445826538,5839.513461589813
48,100, ,#pragma omp parallel for,64,32,10,disabled,sockets,1.187055,0.2179363383357386,5865.321312427521
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,256,128,none,sockets,1.064835,0.21837634684544172,5890.318495512009
32,100,#pragma clang loop unrolling full, ,256,16,100,disabled,sockets,1.5978050000000001,0.2192017624342621,5917.433636188507
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,128,none,cores,1.132695,0.21942696561764524,5943.644087314606
32,100,#pragma clang loop unrolling full, ,16,32,128,balanced,sockets,1.49979,0.2196131014420722,5970.526908636093
32,100, , ,16,2,200,balanced,sockets,1.49443,0.2203080085613629,5997.413812875748
32,100, , ,4,32,160,disabled,sockets,1.59546,0.22098349207050505,6024.520660400391
48,100, , ,64,2,40,compact,cores,1.1359599999999999,0.2212247450711427,6047.117160558701
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,10,balanced,sockets,1.460385,0.2219408462394456,6074.048601150513
32,200,#pragma clang loop unrolling full, ,96,256,200,explicit,sockets,1.6305999999999998,0.2224164216956328,6101.113297700882
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,160,balanced,sockets,0.999565,0.22334862581227583,6124.950328588486
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,96,128,none,sockets,1.50237,0.2233949950801733,6151.536914587021
48,100, ,#pragma omp parallel for,64,16,200,balanced,threads,1.0972,0.22344973341128993,6175.9473996162415
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,10,disabled,sockets,1.058315,0.2236106313797,6200.557364940643
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,80,disabled,cores,1.552985,0.2241005449599477,6227.54851436615
32,100, , ,64,2,128,balanced,cores,1.68725,0.22460571245653504,6254.927306175232
32,100,#pragma clang loop unrolling full, ,64,16,100,balanced,sockets,1.5974849999999998,0.22581202737997025,6282.236691474915
48,100,#pragma clang loop unrolling full, ,64,2,100,disabled,sockets,1.49307,0.22627177740776155,6309.115679264069
