p0,p1,p2,p3,p4,p5,p6,p7,objective,actually_measured,lookahead,model_name,acquisition_function
64,sockets,close,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-7.43908,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
64,sockets,close,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-7.721889999999999,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
64,sockets,close,static,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-13.454279999999999,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,sockets,close,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-12.727170000000001,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,sockets,close,static, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-7.479936666666667,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,cores,spread,dynamic, , ,#pragma omp for, ,-7.44566,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,sockets,master,static,#pragma omp parallel for, ,#pragma omp for, ,-8.408306666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-8.406083333333333,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,sockets,close,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-8.34745,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
64,threads,master,static, ,#pragma unroll,#pragma omp for nowait, ,-7.587693333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
16,sockets,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-7.611483333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
32,cores,master,static, , ,#pragma omp for, ,-7.52731,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,sockets,close,static, ,#pragma unroll,#pragma omp for nowait, ,-7.491733333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,sockets,close,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-8.396726666666666,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
128,cores,close,static, , ,#pragma omp for nowait, ,-7.385033333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,sockets,close,dynamic,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-8.344556666666668,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,sockets,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-8.51896,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
32,sockets,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-7.658993333333332,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,cores,close,static, ,#pragma unroll,#pragma omp for, ,-7.522596666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-8.376396666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.410676666666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,threads,master,static, ,#pragma unroll,#pragma omp for nowait, ,-7.5351566666666665,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-14.245399999999998,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-15.786833333333334,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
96,sockets,close,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.877333333333334,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,cores,master,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-13.692299999999998,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
64,cores,master,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-14.850433333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,close,dynamic, , ,#pragma omp for nowait, ,-15.0055,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
32,sockets,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.634099999999998,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
192,threads,master,static, ,#pragma unroll,#pragma omp for nowait, ,-13.839366666666665,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static, ,#pragma unroll (6),#pragma omp for nowait, ,-13.184733333333334,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-9.301996666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,sockets,master,static, ,#pragma unroll,#pragma omp for, ,-11.342350000000001,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,close,static, ,#pragma unroll (6),#pragma omp for nowait, ,-7.512666666666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,spread,static,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-0.018759690991828393,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,sockets,master,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-8.843649944295464,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-9.316669273295346,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.863740413931467,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static, , ,#pragma omp for, ,-8.911988838248732,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,close,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-9.11040092126585,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-9.35351831832699,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.407646666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,sockets,master,static, , ,#pragma omp for, ,-7.51128,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,close,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.429160000000001,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.415403333333332,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static,#pragma omp parallel for, ,#pragma omp for, ,-13.622433333333332,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,spread,static, , ,#pragma omp for, ,-8.869643280944132,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
96,sockets,close,static, ,#pragma unroll,#pragma omp for, ,-6.5642246903035755,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,sockets,close,static, ,#pragma unroll,#pragma omp for, ,-9.325785958718726,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,sockets,master,dynamic,#pragma omp parallel for, ,#pragma omp for, ,-2.8092095422641887,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,sockets,master,static, , ,#pragma omp for, ,-8.695007714135748,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,sockets,master,dynamic,#pragma omp parallel for, ,#pragma omp for, ,-8.767845087298463,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,cores,close,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-1.2541935099395514,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,sockets,master,dynamic, , ,#pragma omp for nowait, ,-8.815284320772758,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,close,dynamic,#pragma omp parallel for, ,#pragma omp for, ,-10.885853333333335,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
2,cores,master,static,#pragma omp parallel for, ,#pragma omp for, ,-11.805066666666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-7.7989999999999995,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,sockets,master,static, , ,#pragma omp for nowait, ,-7.491073333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static, , ,#pragma omp for nowait, ,-7.834273333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,sockets,close,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.484532950563835,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
2,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.870856452254246,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.937931836225774,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,dynamic,#pragma omp parallel for, ,#pragma omp for, ,-8.86259235554002,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,spread,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.301084813863602,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,close,static,#pragma omp parallel for, ,#pragma omp for, ,-8.569286268659733,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for, ,#pragma omp for, ,-8.387209382623281,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,close,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.80252686178998,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,close,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.72986,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,close,static, , ,#pragma omp for nowait, ,-7.661153333333334,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,threads,close,static, , ,#pragma omp for nowait, ,-7.528196666666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for, ,#pragma omp for, ,-8.36014,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.313033333333331,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-0.001063466329434688,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.391000631370478,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-9.100835861153724,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.632331775539262,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,9.48165512084961,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,sockets,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-8.276320279156998,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.333853464572006,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-2.91776293338774,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.525753333333334,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.330256666666665,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.390179999999999,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
96,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.755283333333334,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,threads,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.21725,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
96,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.409741405275133,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,sockets,master,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,-3.9655291921393685,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.230653842067483,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-2.4999448886195594,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
128,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.328030264130616,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.48513253579095,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.629073374575216,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.625728186050127,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.21415,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
128,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.101303333333332,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,threads,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.28096,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.540536666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,threads,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.458006666666668,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.826068124772938,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-7.859561606215461,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
2,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.665192623519876,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
16,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.500690357847491,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
96,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.336506575664146,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
2,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.658848844545918,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-0.09310225759021253,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
192,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.224950585968571,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
16,cores,close,static,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-7.611856666666665,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
192,threads,close,dynamic, , ,#pragma omp for nowait, ,-7.498316666666667,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
4,cores,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-7.580146666666667,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
16,sockets,close,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-7.495606666666667,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
16,sockets,spread,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-7.548463333333333,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.458889999999998,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
2,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-11.7138,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-8.44982,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-15.013576666666665,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.76614,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,close,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-9.361439299859846,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,dynamic,#pragma omp parallel for, ,#pragma omp for, ,-8.106365234703775,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-8.126718449111877,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-7.863300232723502,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
2,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.083399437364267,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-8.417370414774236,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.926154659435141,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.739363333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-8.501876666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-8.391773333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
64,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-7.780793333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-8.409656666666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
32,cores,close,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,0.0,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
