p0,p1,p2,p3,p4,p5,p6,p7,objective,actually_measured,lookahead,model_name,acquisition_function
48,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-16.531299999999998,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,cores,master,static, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.706933333333334,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
48,threads,close,static, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.672533333333334,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
128,cores,master,static, , ,#pragma omp for nowait, ,-15.7886,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,sockets,close,dynamic, ,#pragma unroll,#pragma omp for, ,-8.448828131055802,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
48,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-15.978666666666667,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,sockets,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-15.743366666666667,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
16,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-15.861966666666666,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,sockets,close,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,-15.7136,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
128,cores,close,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-16.39316666666667,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,sockets,close,dynamic, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-3.9674273348672626e-07,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
64,sockets,close,dynamic, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.777733333333332,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
16,sockets,master,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.683466666666666,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,sockets,close,dynamic, ,#pragma unroll,#pragma omp for, ,-15.6641,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,cores,spread,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,-15.8726,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,cores,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-15.8399,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,cores,master,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-0.14476146367958023,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,cores,master,dynamic, ,#pragma unroll,#pragma omp for, ,-4.400400413898751,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
32,sockets,close,static, , ,#pragma omp for, ,-15.745466666666667,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-17.02136666666667,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
8,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,-15.8429,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
4,sockets,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.736433333333332,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
8,sockets,master,dynamic, , ,#pragma omp for nowait, ,-15.719266666666668,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-7.125233870613666,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
192,cores,master,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-7.836545927971495,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,cores,master,static, ,#pragma unroll,#pragma omp for nowait, ,-7.289168116200055,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,cores,close,dynamic, ,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.639066666666666,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
128,cores,spread,dynamic, ,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.739033333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
128,cores,close,static, ,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.713733333333332,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,sockets,close,dynamic, ,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.734,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,sockets,close,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.985433333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,cores,master,static,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-16.1013,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,threads,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,-15.9705,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,cores,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.707833333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-15.971699999999998,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,threads,close,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,-15.656833333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,cores,close,static, ,#pragma unroll,#pragma omp for nowait, ,-15.697666666666665,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
8,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.735266666666668,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
2,sockets,close,dynamic, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.666933333333333,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
192,threads,close,dynamic, ,#pragma unroll,#pragma omp for, ,-15.666366666666667,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
64,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.989933333333333,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
128,cores,master,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-1.4767023913491188,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-7.125171879239701,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,cores,close,static, ,#pragma unroll,#pragma omp for nowait, ,-10.611776833455163,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,cores,master,dynamic, , ,#pragma omp for, ,-15.669000000000002,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
32,cores,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.848566666666665,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,sockets,close,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.713233333333335,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
16,sockets,spread,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.691933333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,sockets,spread,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.961333333333334,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
128,sockets,close,dynamic,#pragma omp parallel for, ,#pragma omp for, ,-16.278566666666666,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,sockets,master,static, ,#pragma unroll (6),#pragma omp for, ,-15.692366666666667,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
192,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-16.6108,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,sockets,master,dynamic, , ,#pragma omp for nowait, ,-15.6939,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
16,sockets,close,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.728266666666665,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,cores,master,dynamic, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.879966666666666,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,cores,spread,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-15.699133333333334,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
96,cores,master,static,#pragma omp parallel for, ,#pragma omp for, ,-16.079466666666665,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,sockets,master,dynamic,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-16.889200000000002,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
192,sockets,close,dynamic, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.667666666666667,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,0.0,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,cores,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,-15.6914,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
32,cores,spread,dynamic, , ,#pragma omp for nowait, ,-15.690233333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
96,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-16.180866666666667,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.664733333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
64,threads,spread,static, ,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.7054,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
32,cores,close,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-15.6152,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,cores,close,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-16.858633333333334,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
2,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,-15.651166666666667,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,cores,master,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-15.6659,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
128,sockets,master,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.649799999999999,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
2,sockets,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-22.249275771403774,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
192,cores,master,static, ,#pragma unroll,#pragma omp for nowait, ,-15.606166666666667,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,cores,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-16.927266666666664,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
192,sockets,close,static, ,#pragma unroll,#pragma omp for, ,-15.646966666666666,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
96,cores,master,static,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-16.272333333333332,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
32,threads,master,dynamic, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.657866666666669,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
128,cores,master,dynamic, , ,#pragma omp for, ,0.0,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
96,cores,master,dynamic, , ,#pragma omp for, ,-4.375909287308545,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,sockets,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-16.910933333333332,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
192,threads,close,dynamic, , ,#pragma omp for nowait, ,-15.783666666666667,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,cores,master,dynamic, , ,#pragma omp for nowait, ,-15.753633333333333,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
128,threads,spread,dynamic,#pragma omp parallel for, ,#pragma omp for, ,-16.349099999999996,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,cores,spread,static, , ,#pragma omp for, ,-15.673733333333333,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,sockets,close,dynamic, ,#pragma unroll,#pragma omp for, ,-9.143063227556059,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,cores,master,dynamic, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-18.63370709923978,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
192,cores,master,dynamic, ,#pragma unroll,#pragma omp for, ,-4.636426849805448,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
128,cores,master,dynamic,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-16.3439,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,cores,master,dynamic, ,#pragma unroll (6),#pragma omp for, ,-15.628833333333333,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,threads,close,static, , ,#pragma omp for, ,-15.614066666666666,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
128,cores,master,dynamic, , ,#pragma omp for, ,-15.655700000000001,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,cores,spread,dynamic, , ,#pragma omp for, ,-15.6638,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
16,cores,close,static,#pragma omp parallel for, ,#pragma omp for nowait, ,-7.593671388215845,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,sockets,spread,dynamic, , ,#pragma omp for, ,-5.008589693646914,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,sockets,master,static, , ,#pragma omp for, ,-8.576681144535542,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,sockets,master,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-7.383768712076037,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
32,threads,close,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
192,threads,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-16.60026666666667,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
192,sockets,close,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-15.646300000000002,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,threads,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.654933333333332,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,cores,spread,dynamic,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.751033333333334,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,sockets,close,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.953833333333334,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,sockets,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,-17.049833333333336,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
48,threads,close,static, ,#pragma unroll (6),#pragma omp for, ,-15.611966666666667,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
96,cores,spread,static, ,#pragma unroll (6),#pragma omp for nowait, ,-15.748433333333333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
128,sockets,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-16.3521,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
32,sockets,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-15.8543,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
128,threads,close,dynamic, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,0.0,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,cores,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,0.0,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
96,cores,master,dynamic, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.6796,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,sockets,master,dynamic, , ,#pragma omp for, ,-15.627733333333333,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,sockets,spread,static, , ,#pragma omp for, ,-15.666133333333335,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
16,threads,close,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.6609,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,cores,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,-17.17663333333333,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
32,threads,close,static, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-7.649513244628906,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,threads,close,dynamic, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-3.4563185391164946,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,sockets,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,0.0,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
32,threads,spread,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,-15.887033333333335,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
2,sockets,close,static, ,#pragma unroll,#pragma omp for, ,-15.637733333333331,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
96,sockets,close,dynamic, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.618766666666668,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
128,cores,spread,dynamic, ,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.647,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
128,threads,spread,dynamic, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,-15.6473,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
48,threads,close,static, , ,#pragma omp for, ,-1.9369371766591041,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
2,threads,close,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,-9.71181160250649,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
192,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-16.61090175361801,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
2,threads,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-11.049564720429771,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,sockets,close,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,0.0,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
16,sockets,spread,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.69194840272246,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,sockets,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,-15.714766666666668,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
2,sockets,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,-15.667399999999999,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
64,sockets,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,-15.9771,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
96,cores,close,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-15.672899999999998,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,sockets,close,dynamic, ,#pragma unroll,#pragma omp for nowait, ,-15.602366666666668,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
