p0,p1,p2,p3,p4,p5,p6,p7,objective,predicted,elapsed_sec
256,threads,master,static, ,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.69297,6.344314343057134,9100.62324643135
128,cores,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,5.95672,6.348217753841781,9141.10946059227
192,threads,spread,static,#pragma omp parallel for, ,#pragma omp for nowait, ,5.91855,6.352510407738476,9181.776081085205
128,cores,master,static, ,#pragma unroll (6),#pragma omp for, ,5.66446,6.3530712295139935,9221.719771146774
16,threads,spread,static, , ,#pragma omp for, ,5.57135,6.3543328080913986,9261.397845983505
192,threads,master,dynamic, , ,#pragma omp for, ,5.62812,6.356839818889586,9301.05244088173
64,cores,spread,dynamic,#pragma omp parallel for, ,#pragma omp for, ,5.65821,6.357540770680882,9340.904092788696
64,threads,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.75898,6.358391157969567,9380.952247858047
16,cores,spread,static,#pragma omp parallel for, ,#pragma omp for nowait, ,5.63942,6.358541986668916,9420.879034757614
2,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.7585,6.359255458679203,9461.270905971527
4,cores,spread,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,5.60419,6.361091811421452,9501.110100030899
192,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.90503,6.3615862368282725,9541.514876127243
48,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.6655,6.363964157799359,9581.242128610611
2,cores,master,static, ,#pragma unroll,#pragma omp for nowait, ,5.49693,6.365825080833514,9621.181643486023
2,cores,master,dynamic, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.58708,6.368124010398445,9660.573538303375
128,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.86952,6.370115241514078,9701.363832950592
4,cores,spread,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,5.59896,6.370489736830513,9741.15372467041
64,cores,master,static, , ,#pragma omp for nowait, ,5.70546,6.370688565072589,9781.077451944351
16,threads,master,static, , ,#pragma omp for nowait, ,5.75086,6.371615095097588,9822.338011026382
256,threads,master,dynamic, , ,#pragma omp for nowait, ,5.78873,6.371940625593419,9863.941588878632
128,cores,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.93671,6.378172049881248,9904.732796669006
32,cores,spread,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,5.7965,6.381398849312369,9945.06158542633
192,cores,spread,dynamic, ,#pragma unroll,#pragma omp for, ,5.60555,6.383047742306635,9984.76058769226
128,threads,close,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.61163,6.384210242948494,10024.377585172653
32,cores,master,dynamic,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.63982,6.3921142981369865,10064.379004240036
192,cores,close,static, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.58607,6.3937291024169065,10104.114252090454
128,threads,spread,static, , ,#pragma omp for nowait, ,5.66814,6.393901023208965,10144.108810663223
128,cores,master,static, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.68594,6.396091162307997,10184.142819404602
192,threads,spread,dynamic, ,#pragma unroll,#pragma omp for nowait, ,5.62758,6.404011935929364,10223.504652738571
128,cores,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,5.83337,6.414039646204684,10263.693954229355
192,cores,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.93498,6.421346480188389,10304.225995540619
16,cores,master,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.60916,6.422805946607878,10343.758952379227
2,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.59788,6.426467253562789,10383.390258789062
128,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.77658,6.428352172478284,10423.871936321259
32,cores,spread,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.65881,6.429219693365711,10463.809830188751
2,cores,close,static, ,#pragma unroll,#pragma omp for nowait, ,5.60075,6.43148871979909,10503.538265228271
128,cores,master,dynamic, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.63992,6.437644372176411,10543.401496648788
2,cores,close,dynamic, ,#pragma unroll (6),#pragma omp for nowait, ,5.60683,6.4376446486560415,10583.158285856247
192,cores,master,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.99716,6.445018865868578,10624.194504976273
96,threads,master,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.86537,6.446355814055392,10664.560543298721
128,cores,spread,static, ,#pragma unroll,#pragma omp for nowait, ,5.61551,6.462079548977627,10704.131662845612
32,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.66785,6.485728857692789,10744.505101203918
48,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.65139,5.956413582469665,10786.66732597351
16,cores,master,static, ,#pragma unroll,#pragma omp for nowait, ,5.72539,6.022309536007125,10827.929928541183
4,cores,spread,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.62037,6.024028430453061,10867.729987621307
128,cores,close,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.93132,6.063669548097966,10908.132060050964
128,cores,close,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.59844,6.080350220504675,10947.741335868835
256,cores,spread,static, ,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.66826,6.089416733034261,10987.60023021698
32,threads,master,static, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.64517,6.0946501048718655,11027.36552476883
128,cores,close,dynamic, ,#pragma unroll,#pragma omp for, ,5.62223,6.101856618684609,11067.004610776901
32,cores,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,5.73815,6.125007755497217,11107.034111976624
192,threads,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.92939,6.126335674950235,11147.760083436966
4,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.57806,6.128648692309493,11187.14397239685
128,threads,spread,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,5.91021,6.129594907430641,11228.306084394455
128,threads,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.90084,6.130562515969542,11268.883762836456
16,cores,master,static, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.65262,6.131880819988027,11308.597441911697
2,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.59576,6.139962687807665,11348.365290164948
192,cores,master,static, ,#pragma unroll,#pragma omp for, ,5.62303,6.142329386629568,11388.25825214386
192,cores,master,dynamic, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.57181,6.142782204508206,11427.713834047318
192,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.91929,6.143206190057327,11468.391592025757
128,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.82104,6.143576957102923,11508.950052499771
4,cores,master,dynamic, , ,#pragma omp for, ,5.60327,6.1442413828191,11549.025032043457
192,cores,close,dynamic, , ,#pragma omp for, ,5.56347,6.149984198321116,11588.558906793594
32,cores,spread,static, ,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.51031,6.150443237445396,11627.940700292587
192,sockets,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.91191,6.150994465286426,11670.419040679932
192,cores,master,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.7576,6.153127851475258,11711.679484128952
4,cores,spread,dynamic, ,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.66563,6.155062853915579,11751.981423139572
16,cores,master,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.65101,6.1559074020127,11791.659398317337
4,threads,spread,dynamic, , ,#pragma omp for nowait, ,5.63466,6.158014546001761,11831.53747677803
4,threads,close,static, ,#pragma unroll,#pragma omp for, ,5.55822,6.161065205797989,11871.170244216919
192,cores,spread,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.66231,6.161731710030985,11910.839863061905
192,threads,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,5.97526,6.162011100381265,11951.615495204926
192,sockets,close,dynamic, ,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.59906,6.1625237124283405,11991.335969924927
2,cores,close,static, ,#pragma unroll,#pragma omp for, ,5.65864,6.162772142623631,12030.959294319153
16,sockets,master,static, ,#pragma unroll (6),#pragma omp for nowait, ,5.57401,6.163006572406449,12070.310722827911
128,cores,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.91023,6.163166264980245,12110.918277025223
16,cores,close,dynamic, , ,#pragma omp for, ,5.69515,6.165734698794267,12150.693734884262
