p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,objective,predicted,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),5.576933,0.5232799406703157,7307.981861114502
 , , ,16,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,8.312574999999999,0.5232834043512054,7389.281690835953
 , , ,4,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),6.3997665,0.523286885528205,7454.688666343689
 , , ,64,128,4, , , , ,2.107475,0.523290563248,7480.223335027695
 , , ,4,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),5.619872,0.5233111961524402,7538.256194591522
 , , ,64,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.944582,0.5233146761189318,7579.142137289047
 , , ,4,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.6674154999999997,0.5233147459300008,7620.169772148132
 , , ,16,32,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.432945,0.5233209607079893,7665.165921211243
 , , ,64,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.1735115,0.5233210809878924,7709.763934612274
 , , ,100,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.5237165,0.5233227439396878,7765.8396916389465
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.709328,0.5233239578637867,7807.285456895828
 , , ,4,4,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),8.3878965,0.5233247879676912,7889.498827219009
 , , ,16,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.418752,0.5233252033251553,7934.504508018494
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.7206615000000003,0.5233426160192196,7964.4712500572205
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.9163975,0.5233433687653367,7995.923325061798
 , , ,100,80,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.8774805,0.5233436370661938,8036.056747198105
 , , ,96,8,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.0999765,0.5233452496003737,8089.497603178024
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.3203199999999997,0.5233457887159259,8115.6168711185455
 , , ,4,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.6926555,0.523346215841789,8156.67032790184
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.735636,0.5233462623193523,8186.544292211533
 , , ,50,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.1667620000000003,0.5233582153580616,8212.772081375122
 , , ,4,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.4513145000000005,0.5233604835269637,8270.922927856445
 , , ,100,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,5.3419405,0.5233641075568436,8325.55959057808
 , , ,80,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.6062795000000003,0.5233645815273735,8354.359738349915
 , , ,96,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.136636,0.5233673148078255,8397.11467885971
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),5.0356635,0.5233687091971254,8447.906303405762
 , , ,96,2048,4, , , , ,2.2843805,0.523370070893917,8473.93119764328
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.2349715,0.5233753281482404,8517.553820371628
 , , ,128,50,4, , , , ,3.136603,0.5233794708717766,8551.08649110794
 , , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.0780515,0.5233823582310784,8584.05508852005
 , , ,4,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.8006535,0.523385440009267,8644.600430488586
 , , ,16,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),7.862342,0.5233876738494698,8721.658203363419
 , , ,50,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.489313,0.5233877637109378,8749.424528598785
 , , ,80,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.332025,0.5233897949501547,8793.858399152756
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),6.4683125,0.5233898562498983,8859.352328062057
 , , ,16,80,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.5232775,0.5233902240801803,8887.423027992249
 , , ,4,128,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.49202,0.5233912207567392,8944.839982748032
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.8771079999999998,0.5233917331256797,8976.368669509888
 , , ,16,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.363047,0.21214883753038696,9021.242896318436
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.125909500000001,0.2284870693221112,9063.647523641586
 , , ,8,16,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.909399,0.25220901839448534,9113.108826875687
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.751516,0.3967538846074577,9143.367705345154
 , , ,32,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.2363325,0.43870175885311274,9168.569912672043
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.6821585,0.44751901459285615,9228.55099105835
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.5916495,0.44819508271008424,9280.57715177536
 , , ,80,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.0768825,0.45137157697291586,9322.418157100677
 , , ,100,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.133088,0.45205951085793206,9346.980059862137
 , , ,96,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,5.177216,0.4617413811382022,9401.122620821
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.1704295,0.46918603734620046,9426.103496313095
 , , ,32,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,6.471517,0.4718508149218309,9490.796487092972
 , , ,80,64,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.3262840000000002,0.476391033221833,9517.23497915268
 , , ,80,4,4, , , , ,5.0113295,0.4821042074700154,9569.047570228577
 , , ,4,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),5.941917,0.48476391434163085,9630.699708461761
 , , ,4,16,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),6.431023,0.4861544253590647,9696.548818588257
 , , ,20,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.3507995,0.4924536681038899,9723.111707925797
 , , ,80,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.3785005,0.49352031354316184,9749.983241081238
 , , ,100,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.10852,0.4953618484643772,9792.456158638
 , , ,50,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.653449,0.49835505294655885,9821.428386211395
 , , ,100,32,4, , , , ,2.294038,0.4989033495877254,9847.085795164108
 , , ,96,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.3068945000000003,0.5004378103728737,9873.073061704636
 , , ,50,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.9337075,0.5012748152397477,9913.90632224083
 , , ,50,4,4, , , , ,5.2806049999999995,0.5021954898592567,9967.950662374496
 , , ,100,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.0488565,0.503485024195243,10009.836292028427
 , , ,100,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.2891095,0.5041643234966402,10035.825583457947
 , , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.7074584999999995,0.5044401206496122,10083.726327180862
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.2765,0.5045058137937375,10127.676846265793
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.5255955,0.5046687639713553,10164.852844715118
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.3701835,0.5057297879903375,10191.611319541931
 , , ,4,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.4156449999999996,0.5058444930627971,10230.531281232834
 , , ,20,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.466853,0.5067257470452455,10258.195844888687
 , , ,96,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.2928945,0.5077845222681867,10284.392243862152
 , , ,128,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.137945,0.5079980475162235,10309.00779223442
 , , ,96,16,4, , , , ,2.4441284999999997,0.5097400716225223,10336.206118822098
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,16,4, , , , ,3.0203344999999997,0.5098619347249772,10368.671754837036
 , , ,4,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,4.1510445,0.510483827124974,10413.985448598862
 , , ,4,128,4, , , , ,3.6532615,0.5108236140658444,10455.16377711296
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,80,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.203764,0.5110601927963415,10498.562021255493
 , , ,4,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),5.5261405,0.5115858788716856,10555.187283992767
 , , ,16,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.3320229999999995,0.5131293273304091,10599.979577064514
 , , ,100,20,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.5440285,0.5134143452058613,10627.946976661682
 , , ,80,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.7174635,0.5135325583546458,10657.806366443634
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,4.132397,0.5136536414142501,10702.98337841034
 , , ,64,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.8820685,0.5141206114529604,10743.24799323082
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.471812,0.5148833728317451,10770.73536658287
 , , ,64,32,4, , , , ,2.2564105000000003,0.5154006809724441,10796.333528757095
 , , ,32,16,4, , , , ,2.7010865,0.5160882870889998,10826.036465644836
 , , ,50,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.16941,0.5163428231819013,10850.534006595612
 , , ,80,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.211527,0.5167182620908443,10893.745996952057
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,50,4, , , , ,3.4614415000000003,0.5169354487900641,10930.323294401169
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.228338,0.5171685304597506,10974.399624109268
 , , ,16,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.5554995,0.5172572924193397,11002.661888599396
 , , ,128,16,4, , , , ,2.4301364999999997,0.5175339602769686,11029.789585113525
 , , ,16,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),6.127555,0.5179239326258669,11089.477016925812
 , , ,4,20,4, , , , ,4.598126000000001,0.519110693785771,11138.633090257645
 , , ,100,80,4, , , , ,2.143742,0.5191153677314558,11163.158029794693
 , , ,100,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),3.950047,0.5191583797861588,11204.106355667114
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.823078000000001,0.51933663261845,11252.752648115158
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.9694970000000005,0.5193564598364352,11302.890493631363
 , , ,96,64,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.3280589999999997,0.5194594047075761,11329.108893156052
 , , ,50,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.907092,0.5195522181828334,11369.939857721329
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.691936,0.5195598411304523,11410.827233314514
 , , ,32,32,4, , , , ,2.4285110000000003,0.5200920709599567,11437.969818353653
 , , ,8,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.9516795,0.5203276708201551,11469.70092511177
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),5.56018,0.5206663710663061,11526.894720077515
 , , ,64,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.215754,0.5206930397201572,11561.11934185028
 , , ,64,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.1416635,0.5207066210022632,11585.734134674072
 , , ,80,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.42759,0.5207829912139346,11641.60082578659
 , , ,16,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.801443,0.5208556828325863,11672.141196966171
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.7222405,0.520954258750182,11719.548877239227
 , , ,16,8,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),8.229816,0.520996042290971,11800.587188720703
 , , ,100,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.6109345,0.5210267464158586,11858.21362733841
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.8217675,0.5212562097554445,11889.040317296982
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,32,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.365320499999999,0.5212950319215529,11933.675982236862
 , , ,64,100,4, , , , ,2.2401400000000002,0.5213276671374005,11958.815064668655
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.4164449999999995,0.5213770998499105,12004.09957909584
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.229768,0.5214449724213017,12029.34962797165
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),6.0229805,0.5214839766448467,12091.126863718033
