p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,objective,predicted,elapsed_sec
 , , ,16,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.400601,0.5229861867293651,7205.298111438751
 , , ,16,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,8.2528505,0.5229892656277282,7286.048887491226
 , , ,80,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.233762,0.5229919932211058,7311.536477327347
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.140949,0.5229943787186732,7336.097383260727
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.2961530000000003,0.5230023430130243,7362.147766113281
 , , ,128,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.274583,0.5230195642166987,7388.105348587036
 , , ,16,64,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.2351635000000005,0.5230492269326057,7431.740513801575
 , , ,64,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.3658855,0.5230522693894438,7458.4065227508545
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.71399,0.5230647325682719,7488.0588409900665
 , , ,16,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.393308,0.5230818581862905,7514.899971485138
 , , ,80,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.5116689999999995,0.5230843891246691,7568.796258449554
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),7.9246605,0.5230922115709294,7647.262549638748
 , , ,64,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.4357214999999997,0.5231119728918316,7674.5258095264435
 , , ,100,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.896477,0.5231135106115243,7715.216297864914
 , , ,96,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.167684,0.5231245512045956,7739.733441829681
 , , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.4562675,0.5231248055959814,7785.110964536667
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.0871345,0.5231265631506763,7826.989412546158
 , , ,100,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.3668104999999997,0.5231934687918858,7853.624720573425
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,100,4, , , , ,3.7439235,0.5232110859820749,7894.802399158478
 , , ,16,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.2927505,0.5232136669017062,7939.182732820511
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.6526405,0.523214521004395,7980.166113138199
 , , ,80,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.4018385,0.5232145685473647,8007.135495901108
 , , ,64,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.7718165,0.5232163671608707,8037.509473562241
 , , ,20,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.961513,0.5232480015049138,8069.379379034042
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.7890855000000006,0.5232501970941572,8129.746302843094
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,100,4, , , , ,2.4217355,0.5232502564306155,8156.616897106171
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,8.6446775,0.5232503429717921,8240.605250597
 , , ,128,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.27266,0.5232598869086019,8266.698783397675
 , , ,4,80,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.8893050000000002,0.5232647185789235,8309.78380060196
 , , ,4,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.907106499999999,0.5232947474693563,8371.267323255539
 , , ,16,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.5127205000000004,0.5233005105010234,8399.396728277206
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.9874279999999995,0.5233118528170871,8460.957924842834
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.5071275,0.5233241382652676,8488.899384975433
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,100,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.437519999999999,0.5233383448374204,8545.148130178452
 , , ,4,128,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.464506,0.5233443558454088,8602.323274374008
 , , ,16,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.632892,0.523350980551012,8631.329768180847
 , , ,96,32,4, , , , ,2.260842,0.5233605763576105,8656.985571622849
 , , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.69975,0.5233629223877143,8704.629601955414
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.231162,0.5233689249162984,8739.199075222015
 , , ,100,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.7835010000000002,0.5233708720719726,8769.347211837769
 , , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.060949,0.5233736570893973,8802.348988771439
 , , ,4,100,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.4194285,0.5233757373395617,8858.784754276276
 , , ,16,100,4, , , , ,2.4913930000000004,0.5233762966568798,8886.241774320602
 , , ,4,32,4, , , , ,3.8075764999999997,0.5233767250296429,8928.857878446579
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,8,4, , , , ,10.158400499999999,0.5233783078353154,9031.306879758835
 , , ,16,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.3962635,0.5233828017695273,9075.917159318924
 , , ,16,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.9854979999999998,0.5233862693778882,9108.011170387268
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.5114975,0.5233869817259866,9153.589998483658
 , , ,4,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),7.2810535000000005,0.5233874340904411,9229.564947605133
 , , ,16,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.5981545,0.5233892788116359,9258.098928451538
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.1054269999999997,0.5233903614713488,9291.469208717346
 , , ,32,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.8212080000000004,0.5233911534786941,9322.157341718674
 , , ,50,50,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.197749,0.3884750058303462,9356.396804332733
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,32,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.9214115,0.43739185862308255,9417.910745620728
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.7001685,0.4408608937982894,9447.585230112076
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.2590125,0.4658025907126331,9491.625417232513
 , , ,96,16,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.7290285,0.4679399795289092,9539.276499986649
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.4543965,0.4680464092578318,9584.838504552841
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,32,4, , , , ,2.343626,0.4708629562019936,9611.312240839005
 , , ,20,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,8.05666,0.47850207016101415,9690.128970861435
 , , ,96,50,4, , , , ,3.1090505000000004,0.48353129968086184,9723.388293743134
 , , ,16,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.77001,0.4868278869801144,9771.491134405136
 , , ,50,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.6216905,0.48721812131800163,9825.059296131134
 , , ,80,32,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.8950509999999996,0.4874567106101366,9865.121386766434
 , , ,32,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.5087755,0.488460486188822,9893.074912548065
 , , ,100,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.7016660000000003,0.49455309064342784,9922.745291948318
 , , ,32,16,4, , , , ,2.6940895,0.49869460112669617,9952.239022493362
 , , ,16,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.517849,0.5031183915666124,9998.275943279266
 , , ,128,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.2817165,0.5049733877318375,10053.078856229782
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.5136065,0.5052280986569733,10080.87347126007
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.858123,0.5077122833237014,10112.106358528137
 , , ,4,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,4.115348,0.5093617694520469,10157.145100355148
 , , ,50,64,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.343819,0.5105562853536046,10183.525051116943
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.648486500000001,0.5124217580744792,10240.508633613586
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.1595435,0.5125906102651503,10283.231515169144
 , , ,128,80,4, , , , ,2.1645455,0.5126207272145509,10308.14600110054
 , , ,4,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),5.520708,0.5133831300943231,10365.28233408928
 , , ,16,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,7.927284,0.5138906877343009,10444.123683214188
 , , ,80,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),3.9414675,0.5141584872256096,10484.882383346558
 , , ,4,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.6308845,0.5144293566308517,10525.759105682373
 , , ,8,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,8.759634,0.51452948338335,10612.649852991104
 , , ,20,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.330171,0.5162300803847396,10638.950941562653
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.4787775,0.5164734365973973,10666.736120939255
 , , ,50,4,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,5.3803719999999995,0.5172529468351391,10721.642732143402
 , , ,4,50,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),6.0054549999999995,0.5174374919138603,10783.279591560364
 , , ,50,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.7663770000000003,0.5179105577807877,10813.55538892746
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,100,4, , , , ,2.2485465,0.5181253642947699,10838.959780693054
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,16,4, , , , ,5.7442785,0.5181756433784688,10899.21623635292
 , , ,16,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,8.3445855,0.5184757831101942,10980.60499715805
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,80,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.908969,0.5185445454963996,11024.249236106873
 , , ,64,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.5727525,0.519022753656082,11070.869643449783
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.780555,0.5194631856210823,11118.889110088348
 , , ,8,100,4, , , , ,2.9960905,0.5198183832259807,11150.876276731491
 , , ,16,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.3098265,0.5199481624974936,11194.84430718422
 , , ,20,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.972904,0.5200184422959364,11244.945758104324
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,50,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,4.8636490000000006,0.5200950848724912,11296.669226169586
 , , ,96,100,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.029935,0.5201520214346441,11338.059428930283
 , , ,96,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.6450105,0.5202036101079593,11390.243760108948
 , , ,16,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.5311855,0.5202852855890538,11418.324123382568
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.580279,0.5203035667747911,11465.173324108124
 , , ,80,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.89926,0.5205822136494987,11505.668283939362
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.0312415,0.5207528495790604,11547.34301686287
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.328302,0.5208123127346026,11582.709715127945
 , , ,100,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.527795,0.520827895547479,11628.675850629807
 , , ,50,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,5.4130565,0.5209538332091485,11683.854702711105
 , , ,4,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),9.4085175,0.52114797995086,11776.924510240555
 , , ,80,128,4, , , , ,2.0679805,0.5213488985415938,11800.795435667038
 , , ,16,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.42779,0.5214498901093768,11828.012676000595
 , , ,80,32,4, , , , ,2.2615355,0.5214798306435036,11853.579384565353
 , , ,16,16,4, , , , ,2.8968334999999996,0.5214859707068253,11884.886849403381
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,128,4, , , , ,2.09943,0.5216495800873653,11908.930772304535
 , , ,96,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.8698675,0.521822056803789,11949.10128736496
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.8840825,0.5218598537390532,11980.230075836182
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,32,4, , , , ,2.3153855,0.5219037822703951,12006.400416851044
 , , ,16,20,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.2730935,0.5219267764959523,12050.040647029877
 , , ,80,20,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.4503905,0.5219864133047087,12077.210415363312
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),5.4773675,0.5221351801881841,12134.12972521782
 , , ,16,2048,4, , , , ,2.494458,0.5222319540083061,12161.992013454437
 , , ,4,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),5.433524,0.5222764320164429,12217.881430387497
 , , ,80,80,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.2052959999999997,0.5223475946187096,12243.032178163528
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,3.3817075,0.5223745163387158,12281.192545890808
 , , ,16,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.381425,0.5223968674637549,12325.827836990356
 , , ,8,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),4.858458,0.5223977634910635,12374.412896871567
 , , ,50,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.1320585,0.5224280035459894,12398.629706144333
 , , ,80,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.3546395,0.522450775390415,12425.116751194
 , , ,96,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.198435,0.5225032933230427,12459.195619106293
 , , ,20,100,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),4.210037,0.5225281274573352,12501.815754175186
 , , ,64,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.252206,0.5225582326664721,12527.379518270493
 , , ,80,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.5740084999999997,0.5225972484629152,12555.85207271576
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.9748345,0.5226088808832504,12587.995631694794
 , , ,100,128,4, , , , ,2.0622045,0.5226443351137569,12611.772567987442
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.728818,0.5227268730588976,12641.828303813934
