p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,predicted,elapsed_sec
48,100, ,#pragma omp parallel for,256,2,10,explicit,cores,1.307725,0.2173168353284741,5761.951478481293
32,100, ,#pragma omp parallel for,128,16,10,compact,cores,1.2504,0.2173937357733601,5786.527669906616
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,32,160,disabled,sockets,1.299985,0.2175970734088101,5812.330103874207
32,200,#pragma clang loop unrolling full, ,16,32,128,balanced,sockets,1.600105,0.2177496644582653,5839.513461589813
48,100, ,#pragma omp parallel for,64,32,10,disabled,sockets,1.187055,0.2179363383357386,5865.321312427521
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,256,128,none,sockets,1.064835,0.2183763468454417,5890.318495512009
32,100,#pragma clang loop unrolling full, ,256,16,100,disabled,sockets,1.597805,0.2192017624342621,5917.433636188507
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,128,none,cores,1.132695,0.2194269656176452,5943.644087314606
32,100,#pragma clang loop unrolling full, ,16,32,128,balanced,sockets,1.49979,0.2196131014420722,5970.526908636093
32,100, , ,16,2,200,balanced,sockets,1.49443,0.2203080085613629,5997.413812875748
32,100, , ,4,32,160,disabled,sockets,1.59546,0.220983492070505,6024.520660400391
48,100, , ,64,2,40,compact,cores,1.13596,0.2212247450711427,6047.117160558701
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,10,balanced,sockets,1.460385,0.2219408462394456,6074.048601150513
32,200,#pragma clang loop unrolling full, ,96,256,200,explicit,sockets,1.6305999999999998,0.2224164216956328,6101.113297700882
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,160,balanced,sockets,0.999565,0.2233486258122758,6124.950328588486
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,96,128,none,sockets,1.50237,0.2233949950801733,6151.536914587021
48,100, ,#pragma omp parallel for,64,16,200,balanced,threads,1.0972,0.2234497334112899,6175.9473996162415
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,10,disabled,sockets,1.058315,0.2236106313797,6200.557364940643
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,80,disabled,cores,1.552985,0.2241005449599477,6227.54851436615
32,100, , ,64,2,128,balanced,cores,1.68725,0.224605712456535,6254.927306175232
32,100,#pragma clang loop unrolling full, ,64,16,100,balanced,sockets,1.5974849999999998,0.2258120273799702,6282.236691474915
48,100,#pragma clang loop unrolling full, ,64,2,100,disabled,sockets,1.49307,0.2262717774077615,6309.115679264069
48,200, ,#pragma omp parallel for,8,32,128,disabled,threads,1.112575,0.2269998117037558,6333.638546705246
32,100,#pragma clang loop unrolling full, ,256,4,160,disabled,sockets,1.60115,0.2278543792580287,6360.735551595688
