p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,predicted,elapsed_sec
64,100, , ,16,4,10,explicit,threads,32.3295,2130.6713655690505,16483.853639125824
64,100, , ,256,8,160,disabled,sockets,28.685755,2146.5924712701512,16771.455277442932
64,100, , ,32,64,10,disabled,sockets,29.904475,2157.815210959602,17068.6899740696
64,100, , ,96,32,128,compact,sockets,19.64665,2159.5666385019017,17271.178124427795
64,100, , ,16,128,10,compact,threads,19.46627,2161.8433635696906,17470.388063669205
48,100, , ,2,256,160,balanced,sockets,29.214245,2163.9780751957505,17751.453654766083
64,100, ,#pragma omp parallel for,96,4,10,disabled,sockets,23.597245,2164.4262610430665,17992.068259000782
64,100,#pragma clang loop unrolling full, ,4,96,10,compact,sockets,20.21816,2166.7485926116037,18200.98171377182
32,100,#pragma clang loop unrolling full, ,128,32,10,balanced,cores,32.79563,2170.116388520897,18509.278455734253
32,100,#pragma clang loop unrolling full, ,4,32,100,compact,sockets,27.95038000000001,2171.385657045088,18789.954976797104
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,256,160,explicit,cores,24.551895,2179.7055174340385,19046.049508571625
32,100, , ,128,32,160,compact,sockets,29.709755,2183.349416893513,19332.18149995804
64,100, , ,2,64,200,compact,sockets,19.4504,2194.966801829112,19536.17232823372
48,100, , ,2,4,128,scatter,sockets,20.75553,2202.435668908676,19749.0625770092
32,100,#pragma clang loop unrolling full, ,2,32,200,explicit,sockets,27.40633,2207.933030916241,20047.55751538277
32,100, ,#pragma omp parallel for,128,2,128,balanced,cores,28.887690000000003,2209.347385177417,20341.26891183853
32,100, , ,2,64,200,disabled,threads,32.764385000000004,2211.508260379476,20649.778160810467
32,100,#pragma clang loop unrolling full, ,2,256,64,none,sockets,32.89068,2217.5038729202192,20953.344581604004
64,100,#pragma clang loop unrolling full, ,2,32,40,compact,sockets,20.942535,2218.8333694395,21169.67072105408
64,100,#pragma clang loop unrolling full, ,32,4,80,scatter,sockets,20.786725,2221.438380348304,21376.64731454849
32,100, , ,64,8,80,explicit,sockets,32.73675,2226.731450067476,21684.547775983807
64,100,#pragma clang loop unrolling full, ,64,256,10,disabled,cores,28.998040000000003,2228.2105551689674,21964.05063247681
48,800, , ,16,16,128,disabled,cores,24.295745,2228.281041374076,22216.196881532676
32,100, , ,4,32,200,explicit,threads,32.79606,2232.594373454595,22524.4643433094
64,100,#pragma clang loop unrolling full, ,128,32,160,disabled,sockets,30.13535000000001,2234.0655736687672,22819.8564016819
32,640, , ,32,64,20,disabled,sockets,32.795195,2239.540852363615,23129.4562330246
48,100, , ,4,64,160,disabled,threads,27.60157,2246.6264055523825,23409.28472042084
48,100,#pragma clang loop unrolling full, ,64,64,128,disabled,threads,29.901945,2252.4865044518106,23706.883962869644
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,160,compact,threads,22.695015,2257.816263168265,23953.96719789505
32,100, , ,96,64,64,explicit,cores,30.755370000000003,2262.269414796748,24257.079869508747
48,100, , ,64,128,80,compact,threads,21.850055,2262.709218834897,24479.85342597961
32,100, , ,64,4,10,disabled,cores,32.60133,2264.713593542612,24786.15765833855
64,100, ,#pragma omp parallel for,256,8,128,balanced,cores,20.456405,2277.2090385188626,25009.66120171547
48,100, , ,8,64,64,balanced,sockets,28.94191,2281.598250711747,25283.184371232983
64,100, ,#pragma omp parallel for,2,32,200,explicit,sockets,20.48905,2284.8864341212416,25520.35468244553
64,100, ,#pragma omp parallel for,4,96,160,compact,sockets,18.93673,2286.585632011473,25705.65050911904
48,100, ,#pragma omp parallel for,4,8,100,disabled,threads,19.38394,2289.130447385964,25933.945121049885
32,100,#pragma clang loop unrolling full, ,16,64,80,disabled,cores,32.74886,2290.805680796153,26242.253855943683
64,100, , ,256,2,80,disabled,sockets,29.66356,2291.206067909696,26524.55411696434
48,100, , ,256,256,100,compact,threads,21.801365,2292.054713521622,26742.052491188053
64,100, , ,8,4,80,disabled,threads,28.64317,2299.193141238104,27029.454512119293
64,100,#pragma clang loop unrolling full, ,4,16,64,disabled,sockets,28.889540000000004,2299.2034738300963,27312.670459985733
48,100, , ,96,32,160,scatter,threads,22.89027,2299.5823292217083,27534.947788000107
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,64,100,scatter,cores,24.285195,2312.74741436816,27774.361992120743
32,100, , ,32,256,160,balanced,threads,32.632925,2315.1989618092857,28081.077727079388
48,100, , ,32,64,64,balanced,cores,29.04191,2318.525283831778,28355.95101475716
64,100,#pragma clang loop unrolling full, ,256,96,80,disabled,cores,30.369975,2321.4087444235,28645.69002008438
32,100, , ,16,32,80,none,sockets,32.910015,2324.148839578845,28953.19438767433
32,100,#pragma clang loop unrolling full, ,256,4,80,disabled,threads,32.64126,2324.756642208583,29259.852895498283
48,100, , ,96,32,200,compact,threads,22.51525,2325.6695483650087,29480.987738847736
64,100, ,#pragma omp parallel for,2,16,160,disabled,threads,22.194815,2329.791278282641,29708.17885541916
32,100, , ,2,256,64,disabled,threads,32.616,2331.5259019019927,30015.080810546875
48,100, , ,96,16,10,disabled,sockets,28.48197,2332.004694125033,30303.867166996
48,100, ,#pragma omp parallel for,256,64,100,disabled,threads,23.11171,2332.450546056816,30547.375493049614
64,100, , ,8,8,160,disabled,threads,29.752055,2339.018037189792,30844.150743484497
48,100, , ,4,4,40,explicit,sockets,30.153415000000003,2342.590258450542,31137.789682865143
48,100,#pragma clang loop unrolling full, ,96,128,10,none,threads,30.153465,2348.230947401832,31438.16845369339
48,100, , ,256,64,200,disabled,sockets,29.245965,2359.075508858271,31726.44721579552
64,100, , ,64,64,80,balanced,threads,28.940455,2360.058383039253,32009.74817466736
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,200,disabled,threads,25.804515,2360.37261859431,32287.36607027054
32,100, , ,16,4,200,disabled,threads,32.699055,2360.924499965693,32581.79370403289
64,100, , ,16,256,100,disabled,sockets,30.948865,2366.60637528902,32874.886743307114
64,100,#pragma clang loop unrolling full, ,256,32,200,compact,cores,20.035975,2368.62472739649,33082.84802818298
32,100, ,#pragma omp parallel for,64,256,100,disabled,threads,28.36377,2369.840155190652,33367.66209292412
32,100,#pragma clang loop unrolling full, ,8,128,200,balanced,cores,30.618105,2370.4324097920576,33670.85658574104
64,100, , ,256,4,80,disabled,threads,29.961170000000003,2372.1490382905818,33958.27845668793
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,4,200,disabled,cores,20.65376,2374.8450759864304,34188.97528338432
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,2,100,compact,cores,18.236825,2375.2297635928185,34367.555794000626
64,100, ,#pragma omp parallel for,128,2,40,balanced,threads,21.51299,2376.186699775188,34603.747449874885
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,10,disabled,cores,28.464115000000003,2377.284831174359,34887.84495258331
32,100, , ,2,256,64,balanced,sockets,30.210185000000006,2379.7410017457537,35190.07979083061
64,100, , ,4,256,40,disabled,cores,28.809735,2388.0835752170933,35473.070433855064
32,100, , ,128,256,200,compact,sockets,29.46635,2392.504729022998,35757.66616845132
48,100, , ,4,4,10,compact,sockets,21.88612,2393.458420532719,35983.14936518669
48,100,#pragma clang loop unrolling full, ,128,2,128,balanced,threads,29.101915,2401.9508326382943,36261.98187422752
64,100, , ,8,32,10,disabled,cores,28.594195000000003,2403.8176008395653,36541.55368542671
64,100, , ,128,32,80,balanced,sockets,30.337775,2405.8598875255525,36827.08484888077
64,100, , ,32,4,200,compact,sockets,19.69854,2409.846566981869,37029.45729136467
32,100, ,#pragma omp parallel for,32,32,200,compact,sockets,25.26282,2411.53847143846,37271.94486165047
48,100,#pragma clang loop unrolling full, ,16,4,128,disabled,threads,30.230690000000003,2416.888059767179,37564.394029855735
64,100, ,#pragma omp parallel for,256,64,80,explicit,threads,20.408135,2417.188964758829,37774.267597913735
64,100, ,#pragma omp parallel for,128,64,80,disabled,sockets,19.40321,2422.3001093123185,37975.87027907372
64,100, , ,64,256,128,disabled,threads,30.14347,2423.541681540503,38265.45007777214
32,100, , ,64,64,160,explicit,cores,32.647240000000004,2429.504737694412,38573.68058776856
64,100, ,#pragma omp parallel for,64,32,64,scatter,sockets,17.939695,2430.421015904563,38749.447877168655
64,100,#pragma clang loop unrolling full, ,64,2,128,disabled,sockets,28.65023,2432.954168577078,39029.9594142437
32,100, ,#pragma omp parallel for,128,64,160,explicit,cores,27.933655,2437.387732239389,39305.34473395348
48,100, ,#pragma omp parallel for,16,64,80,disabled,threads,24.83071,2437.609825767136,39551.44982910156
48,100, , ,4,64,80,scatter,threads,22.402525,2438.759963001398,39770.78219676018
48,100,#pragma clang loop unrolling full, ,96,32,200,disabled,threads,30.207365000000003,2439.513799321683,40066.38620662689
32,100, , ,256,64,128,balanced,cores,30.639190000000003,2440.231018278978,40369.45889353752
48,100,#pragma clang loop unrolling full, ,256,16,64,disabled,sockets,32.54625,2444.869837707355,40673.35726690292
64,100, , ,64,128,80,explicit,cores,28.906895,2457.368147952435,40968.6839659214
64,100, , ,16,128,128,balanced,threads,30.30261,2458.44754741015,41254.85534024239
32,100, , ,32,2,80,explicit,sockets,32.595150000000004,2464.0707964357084,41561.863221883774
32,100,#pragma clang loop unrolling full, ,256,32,10,compact,sockets,27.79372,2468.635150804023,41835.37041401863
64,100, , ,4,256,128,balanced,threads,30.2478,2468.8465332059814,42120.58687853813
32,100,#pragma clang loop unrolling full, ,256,4,200,disabled,threads,32.730975,2471.429956546588,42428.557658672325
48,100, , ,16,64,80,disabled,cores,32.241215000000004,2471.4536742331884,42733.34703302384
64,100, , ,16,256,160,compact,cores,19.7614,2475.9047843995195,42936.29030680656
48,100, , ,2,4,10,scatter,threads,21.29995,2490.605713756053,43152.34649562837
48,100, , ,256,32,40,disabled,cores,30.14613,2498.7394457470605,43453.98968911172
32,100, ,#pragma omp parallel for,32,32,40,balanced,threads,31.865045,2504.799985236247,43754.66846513748
64,100, , ,256,96,128,balanced,sockets,30.208745,2504.8375023922304,44040.548857450485
48,100, , ,256,64,80,none,sockets,32.58482,2507.027376234573,44347.481783151634
48,100, , ,96,64,128,disabled,threads,30.55223,2513.3335462331743,44643.77307462692
48,200, , ,16,32,20,explicit,cores,30.564205,2514.474461705652,44938.09005522729
48,100,#pragma clang loop unrolling full, ,32,64,64,balanced,threads,29.050505,2516.3159504667724,45221.15573310851
64,100, ,#pragma omp parallel for,128,256,20,explicit,sockets,20.0975,2517.1100831385893,45436.949046850204
48,100, , ,8,2,64,explicit,threads,30.505755,2517.5308355584825,45733.67033338547
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,200,disabled,threads,20.653705,2524.1686071045024,45970.18223428727
64,100, , ,128,32,160,disabled,threads,30.234715,2527.381888163338,46252.953026771545
32,100,#pragma clang loop unrolling full, ,4,32,64,disabled,threads,32.79561,2530.158129511281,46560.34488868714
32,100,#pragma clang loop unrolling full, ,16,96,80,none,cores,32.74033,2530.764203896557,46868.44486498833
32,100,#pragma clang loop unrolling full, ,2,256,160,none,sockets,32.806625,2535.283447195083,47175.95454216003
48,100, , ,32,256,128,balanced,sockets,28.940625,2536.3410060333904,47453.76613092423
64,100, ,#pragma omp parallel for,8,256,64,disabled,sockets,19.31365000000001,2537.423877570045,47678.38781785965
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,32,128,balanced,sockets,31.40104,2538.929607296328,47977.55394911767
32,100, , ,96,32,80,scatter,threads,29.60316,2540.052827821989,48256.38377046585
64,100, , ,4,256,64,balanced,threads,30.382815,2540.727714342067,48539.055329322815
64,100, , ,96,32,200,explicit,sockets,32.34861,2543.3954092822823,48842.666453123085
48,100, ,#pragma omp parallel for,32,64,160,disabled,sockets,25.26151,2546.5944444204924,49100.973498344414
32,100, ,#pragma omp parallel for,96,2,20,compact,threads,25.536430000000006,2548.364047548612,49346.9746632576
32,100, ,#pragma omp parallel for,32,32,20,compact,cores,24.176545,2548.8065082519893,49581.75560045242
48,100, , ,96,2,100,disabled,cores,31.89196,2553.8060180506727,49885.563826084144
64,100, , ,64,256,128,compact,cores,19.70433,2554.264442873336,50080.986562013626
48,100,#pragma clang loop unrolling full, ,128,4,10,balanced,threads,28.967155,2556.532815832312,50360.181707143776
32,100, ,#pragma omp parallel for,16,128,160,compact,sockets,25.410785,2559.3980220914973,50607.37171792983
32,100,#pragma clang loop unrolling full, ,4,4,100,explicit,sockets,32.59513,2568.505137932743,50914.14452314377
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,200,explicit,sockets,22.60319,2572.565482219189,51166.490206241615
32,100,#pragma clang loop unrolling full, ,64,256,160,none,sockets,32.562484999999995,2576.0626213994105,51469.37246990204
32,100, , ,64,2,80,disabled,threads,32.64481,2582.6144875510768,51772.5571770668
48,100, ,#pragma omp parallel for,8,4,10,scatter,cores,18.947365,2583.736693220936,51959.36482214928
64,100, , ,8,4,10,none,sockets,30.44575,2585.0886928995683,52257.78690099716
48,100, , ,256,32,64,balanced,cores,29.052355,2585.27062283248,52532.46281528473
48,100, ,#pragma omp parallel for,4,4,128,balanced,cores,23.755815,2588.17348147254,52771.66583013535
32,100, ,#pragma omp parallel for,32,64,200,balanced,threads,30.037135,2588.745711610209,53057.35108423234
48,100, , ,128,8,10,none,threads,29.850165,2595.9570152232363,53350.08148026466
32,100, ,#pragma omp parallel for,2,64,40,disabled,threads,29.63649,2600.050874034407,53642.15308070184
32,100,#pragma clang loop unrolling full, ,96,4,200,explicit,sockets,30.900965000000003,2611.103341259711,53942.54989981651
48,100, , ,128,64,160,disabled,cores,28.80093500000001,2618.506113959393,54230.27809286117
64,100, , ,256,64,200,scatter,threads,20.931155,2628.366279293548,54440.75112009049
32,100, ,#pragma omp parallel for,4,2,160,explicit,cores,26.46178,2635.1436890004043,54710.465128421776
64,100,#pragma clang loop unrolling full, ,96,64,10,balanced,cores,29.84907,2635.413761656832,54995.26349496842
64,100, , ,32,8,10,balanced,threads,30.088535,2645.342830332631,55279.44998598099
64,100,#pragma clang loop unrolling full, ,16,256,100,compact,cores,19.787595000000003,2647.3605679774773,55478.26407432557
48,100,#pragma clang loop unrolling full, ,96,96,128,compact,cores,21.448775,2648.077636600506,55684.37641239166
32,100, ,#pragma omp parallel for,2,32,160,scatter,threads,24.853915,2651.304931065604,55929.96987199783
48,200,#pragma clang loop unrolling full, ,32,4,80,explicit,threads,29.338635,2652.582572154865,56218.25419569016
48,100, ,#pragma omp parallel for,128,96,100,disabled,cores,20.945115,2657.8108623652565,56441.55490756035
48,100,#pragma clang loop unrolling full, ,2,32,200,explicit,threads,28.75953,2658.7002921275684,56730.57007145883
32,100, , ,16,16,200,balanced,sockets,32.443765,2667.551144500628,57039.24499201775
48,100,#pragma clang loop unrolling full, ,256,256,10,compact,threads,20.743715,2672.681478609065,57251.96376681327
32,100, , ,256,2,200,none,threads,32.481804999999994,2672.7451810783464,57552.34569191933
32,100, , ,32,2,10,balanced,threads,32.493525000000005,2674.466541216084,57857.852065086365
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,128,disabled,cores,20.690455,2675.224810241687,58072.776412010186
32,100,#pragma clang loop unrolling full, ,16,32,10,balanced,sockets,32.396665000000006,2685.3764617790976,58377.85625672341
32,100, ,#pragma omp parallel for,64,2,10,explicit,sockets,26.450475,2686.080836118396,58644.88589835168
64,100, , ,96,8,128,balanced,cores,30.09275,2686.505480660217,58929.370702266686
32,100, , ,4,256,128,disabled,threads,32.682595,2700.311823218623,59237.1562268734
32,100, , ,2,64,100,compact,threads,29.35224,2708.4437823297767,59522.065346241
32,100,#pragma clang loop unrolling full, ,16,64,128,compact,cores,27.51501,2717.221216459357,59800.25700092317
32,100, , ,16,4,160,balanced,cores,32.46332,2717.570445518092,60100.67221975327
64,100, , ,4,64,80,none,threads,28.560435,2731.575628444351,60386.05568909644
64,100, , ,2,4,20,none,cores,28.347725,2732.808154506962,60674.34701299668
64,100, , ,16,128,200,none,threads,29.64984,2738.636996110677,60969.45884847642
64,100, , ,96,256,100,balanced,cores,30.08933,2744.37275760325,61252.84689712525
32,100, ,#pragma omp parallel for,2,64,10,compact,threads,24.764625,2749.830398897418,61498.08132314683
48,100, , ,128,256,200,compact,sockets,21.394565,2750.763353973529,61708.18568134308
48,100, , ,2,16,80,balanced,sockets,27.09315,2759.5123036750706,61973.771027565
48,100,#pragma clang loop unrolling full, ,32,2,20,disabled,cores,29.95787,2759.958966461385,62264.17411160469
48,100,#pragma clang loop unrolling full, ,256,96,160,explicit,threads,31.8555,2760.86616968167,62568.27720379829
64,100, ,#pragma omp parallel for,2,64,80,explicit,cores,24.605335,2763.2159700893453,62813.35608172418
48,100, , ,128,64,10,compact,cores,21.702005,2776.5248276218817,63027.382182598114
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,256,160,scatter,cores,17.637970000000006,2777.742755592242,63204.49564504624
32,100, , ,256,4,80,balanced,threads,32.50693,2785.133970166923,63504.78888607025
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,160,scatter,threads,17.60015,2789.449270088849,63677.977193832405
32,100, , ,4,8,10,none,threads,30.69305,2790.720238093081,63973.35370206832
48,100, ,#pragma omp parallel for,64,96,160,scatter,threads,17.89873,2797.910597585927,64149.5715072155
48,200,#pragma clang loop unrolling full, ,16,32,128,balanced,cores,28.81394,2809.7319547421253,64431.18225359918
64,100, ,#pragma omp parallel for,4,32,20,none,sockets,22.943585,2816.557249640264,64660.64751315117
32,100, , ,256,2,128,explicit,threads,30.58192,2818.9924167610247,64945.4448184967
32,100,#pragma clang loop unrolling full, ,64,4,100,balanced,cores,32.511444999999995,2824.153688386676,65246.58668208122
32,100,#pragma clang loop unrolling full, ,8,2,200,disabled,threads,30.437435,2828.920354407746,65547.85516095161
32,100, ,#pragma omp parallel for,4,256,100,balanced,threads,31.758335,2830.551786430021,65846.578769207
32,100, ,#pragma omp parallel for,96,32,100,none,cores,31.100240000000003,2844.804179172881,66145.75317144394
48,100, , ,8,64,80,balanced,cores,27.431130000000003,2864.589476193697,66418.94719648361
32,100, , ,64,256,200,compact,cores,29.29782,2872.3650090418346,66707.26272153853
32,100, , ,64,64,200,balanced,cores,32.603365000000004,2882.625314012116,67009.38353800774
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,40,compact,cores,19.990450000000006,2883.142636954879,67211.97826457024
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,10,explicit,cores,25.75006,2890.4750055888544,67466.05148100853
64,100, ,#pragma omp parallel for,8,256,10,balanced,cores,21.10083,2896.0555044309385,67699.16706824303
64,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,64,balanced,cores,21.694605,2901.5717099017647,67933.04745364189
48,100, , ,8,64,80,balanced,threads,28.748015,2905.689229123604,68204.67088460922
32,200, , ,256,32,128,balanced,cores,32.448240000000006,2917.0031555234973,68511.15510463715
64,100, ,#pragma omp parallel for,32,64,64,scatter,threads,17.597089999999998,2918.1543464616493,68687.15734553339
64,100, , ,128,256,160,scatter,cores,20.920195,2937.329267966816,68897.4792778492
32,100, , ,64,4,64,compact,cores,29.288045,2940.7891083556383,69171.84597611427
32,100,#pragma clang loop unrolling full, ,4,2,128,balanced,threads,32.541145,2966.285651965535,69478.24488639832
64,100,#pragma clang loop unrolling full, ,96,4,200,balanced,threads,30.10516,2983.652631780301,69761.86174941063
64,100, , ,64,4,100,disabled,cores,29.76978,2985.354069613565,70056.14737272263
32,100, , ,64,256,64,explicit,cores,30.353025,2995.3459869289777,70359.15253210068
32,100, , ,16,32,10,balanced,threads,30.490465000000004,3002.1451464589422,70656.44681191443
64,100, , ,4,256,200,balanced,cores,30.15309,3013.648945058428,70940.28872704506
32,100, , ,4,4,40,balanced,sockets,31.73799,1516.474865092236,300.5970640182495
64,100, , ,2,256,160,balanced,sockets,29.39852,1519.6148817698918,580.1839892864227
64,100,#pragma clang loop unrolling full, ,2,96,100,balanced,sockets,29.291085,1590.8590154877254,858.2954361438751
32,100, ,#pragma omp parallel for,64,32,200,balanced,cores,23.858175000000003,1662.544766158214,1121.0833151340485
64,100, , ,8,32,20,disabled,sockets,29.55397,1670.3468106967027,1410.7835385799408
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,160,disabled,sockets,29.099985,1673.7428801535946,1701.8135108947754
48,100,#pragma clang loop unrolling full, ,256,16,200,disabled,sockets,32.38018,1761.3650529360066,2004.7858340740204
48,800, , ,32,4,200,balanced,sockets,27.691225000000003,1763.2409646028163,2250.6912603378296
32,100, , ,8,128,80,balanced,sockets,33.799980000000005,1767.605345901849,2556.685688972473
48,100, , ,32,128,128,compact,sockets,24.843955,1785.0312592148036,2801.180855035782
48,100,#pragma clang loop unrolling full, ,64,256,80,disabled,cores,32.04843,1799.2980395463176,3106.2815973758698
32,100,#pragma clang loop unrolling full, ,16,256,10,disabled,cores,32.598455,1806.825172279591,3413.380140304565
64,100, , ,16,64,40,disabled,sockets,28.84713,1810.212832011512,3701.0855498313904
32,100,#pragma clang loop unrolling full, ,256,8,40,disabled,sockets,32.59789000000001,1821.4554292060377,4012.5833945274353
64,640, , ,128,32,100,balanced,sockets,24.93268,1825.0168992744475,4269.584852457047
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,256,80,disabled,sockets,28.9969,1826.1277672171752,4551.780764341354
32,100, , ,4,96,10,compact,threads,30.237305,1830.63772940453,4845.080269813538
48,100, ,#pragma omp parallel for,32,256,10,disabled,sockets,23.999985,1863.699854479512,5099.782108783722
64,100, , ,128,96,10,balanced,sockets,30.810215,1896.2327877219448,5377.183650016785
48,100, , ,32,256,80,disabled,sockets,31.26816,1919.6418920806564,5681.1183989048
64,100,#pragma clang loop unrolling full, ,96,64,100,compact,threads,20.79713,1925.3116719825905,5884.581064939499
48,100, , ,4,32,100,disabled,sockets,33.081914999999995,1934.3427802299905,6193.481605768204
64,100, , ,32,256,160,compact,sockets,21.73848,1935.1206273280984,6408.394922733307
32,100, ,#pragma omp parallel for,32,256,160,balanced,sockets,19.89998,1939.6802330439823,6641.484298706055
48,100, , ,32,96,80,disabled,sockets,27.546955,1949.019751913518,6931.383540153503
48,100, ,#pragma omp parallel for,32,4,80,disabled,sockets,27.967465,1966.589312650464,7200.884348630905
48,100, , ,256,256,80,balanced,threads,27.160635,1971.214642511432,7452.281305551529
32,100, ,#pragma omp parallel for,2,16,20,balanced,threads,23.730055,1973.9300164738995,7714.880480527878
64,100, , ,2,2,128,explicit,sockets,28.046465,1980.6252948405895,8002.381487607956
48,640, , ,4,2,100,compact,sockets,22.141235,1987.20583748288,8221.784784555435
64,100, ,#pragma omp parallel for,256,4,40,disabled,threads,23.543675,1987.3180093151343,8465.181349039078
64,100, ,#pragma omp parallel for,128,32,100,disabled,sockets,24.699955,1989.0862155655427,8728.687165260315
64,100,#pragma clang loop unrolling full, ,64,32,20,compact,sockets,21.454745,1999.525284737598,8943.283342838287
32,800, , ,64,16,160,balanced,cores,32.548445,1499.9450356269956,301.5342164039612
64,100,#pragma clang loop unrolling full, ,64,8,128,disabled,cores,35.14278,1535.9073720115955,618.8375036716461
64,100,#pragma clang loop unrolling full, ,8,32,100,disabled,sockets,29.38227,1692.4491504463865,915.5361025333405
48,100, , ,8,32,20,disabled,sockets,32.283915,1702.7053991037078,1205.4363369941714
48,100, , ,4,256,20,disabled,threads,31.51558,1746.2104600809714,1504.135724067688
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,32,64,balanced,sockets,19.549965,1759.892763886535,1698.734779834747
64,100, , ,4,2,80,balanced,sockets,30.59679,1761.60806212457,1965.6381311416624
64,640, , ,256,64,80,disabled,sockets,23.984915,1767.8648988140694,2213.342886686325
32,100, , ,64,32,100,disabled,sockets,30.898435,1771.453028014858,2512.236609220505
64,100, , ,128,16,128,disabled,sockets,30.851525,1773.223599000996,2815.738240003586
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,64,100,disabled,cores,25.149970000000003,1789.8533316515009,3085.436953306198
64,100,#pragma clang loop unrolling full, ,32,4,160,disabled,sockets,28.399995,1846.6847109376936,3367.73508644104
48,1280, ,#pragma omp parallel for,256,8,160,disabled,sockets,20.88632,1851.26292054466,3591.5575473308563
48,100, , ,16,64,80,disabled,threads,31.79772,1855.6166545378092,3902.438314199448
32,100, , ,32,16,64,balanced,threads,32.499979999999994,1872.1578634680168,4204.536564826964
64,100,#pragma clang loop unrolling full, ,8,64,100,disabled,cores,28.142655,1886.1853676673363,4474.839139699936
32,100,#pragma clang loop unrolling full, ,2,128,64,disabled,sockets,31.787685,1901.6423533319223,4774.465319871903
48,100, , ,64,4,160,explicit,sockets,30.349965,1909.7478340632172,5060.238620042801
64,100,#pragma clang loop unrolling full, ,128,4,128,disabled,threads,30.40532,1912.8012352115256,5356.834410190582
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,160,balanced,sockets,19.786655,1913.5569285245692,5556.034989595412
64,100, , ,8,256,200,explicit,sockets,32.05802,1920.0834168774431,5860.876658916473
48,1280,#pragma clang loop unrolling full, ,96,2,128,disabled,sockets,21.16685,1928.490068139042,6095.3479681015015
48,100,#pragma clang loop unrolling full, ,32,64,10,disabled,sockets,32.490195,1932.6563856083187,6412.835356473924
48,100,#pragma clang loop unrolling full, ,32,4,64,disabled,sockets,30.401255,1932.9763679605412,6718.13994884491
48,100, , ,256,256,160,balanced,cores,31.79998,1935.812255943434,7002.735041618347
48,100,#pragma clang loop unrolling full, ,32,256,64,compact,sockets,23.45145,1948.9018795162167,7241.438254117967
48,100, , ,96,256,200,disabled,sockets,30.49445,1950.053811077703,7537.464841604234
48,100, , ,256,32,10,balanced,threads,29.442970000000003,1952.138779027774,7818.934285402299
48,100,#pragma clang loop unrolling full, ,128,32,200,disabled,sockets,30.248790000000003,1953.964256911544,8112.760058641435
48,100, , ,128,32,128,disabled,sockets,30.307655,1953.9687688168265,8404.537420272827
64,100,#pragma clang loop unrolling full, ,256,64,80,explicit,threads,29.246605,1964.8184882813864,8692.43572974205
64,100,#pragma clang loop unrolling full, ,2,4,128,disabled,sockets,30.74864,1970.250521883269,8992.536833763123
64,100, ,#pragma omp parallel for,32,64,40,disabled,sockets,24.94334,1970.3829592122172,9248.365436077118
48,100,#pragma clang loop unrolling full, ,128,32,64,disabled,sockets,31.907840000000004,1977.7699429740155,9547.261721849442
64,100, , ,16,2,128,disabled,cores,32.366725,1983.549162474077,9851.556452035904
64,100,#pragma clang loop unrolling full, ,16,96,200,disabled,threads,33.09829499999999,1990.760738886902,10170.87666940689
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,160,disabled,sockets,23.20659,1997.3461451500016,10413.964014530182
48,100,#pragma clang loop unrolling full, ,96,8,80,disabled,sockets,32.24739,1999.125676789341,10719.539263486862
48,100, ,#pragma omp parallel for,128,4,160,disabled,threads,25.40206,2002.5048917558456,10981.858758211136
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,64,scatter,sockets,19.15356,2009.7920608644251,11180.268661499023
48,100, , ,16,256,80,disabled,threads,31.640825,2013.4333615967548,11480.875933885574
32,100, , ,4,4,200,balanced,sockets,31.799975,2026.8933315605325,11781.739436864853
32,100, , ,128,2,160,compact,cores,29.991165,2037.4312411232413,12082.33370089531
32,100, ,#pragma omp parallel for,2,256,100,compact,sockets,26.11405,2037.8507947173207,12340.652942180635
64,100, , ,16,64,100,disabled,cores,31.19548,2046.174154386997,12636.44515156746
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,20,disabled,sockets,26.780305,2047.8514416161397,12898.643005609512
64,100, , ,8,4,64,disabled,sockets,28.29715,2052.837344811732,13188.26240968704
