objective,p0,p1,p2,p3,p4,p5,p6,p7,p8
11.364563333333336,16,800,#pragma clang loop unrolling full,#pragma omp parallel for,32,16,100,balanced,sockets
21.183765,64,800,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,balanced,sockets
11.355378333333334,16,800,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,100,balanced,sockets
11.347785000000002,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,balanced,sockets
11.3573,16,800,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,100,balanced,sockets
17.74912833333333,192,800,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,10,balanced,sockets
20.238018333333333,48,800,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,balanced,sockets
11.378721666666666,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,100,balanced,sockets
11.361303333333334,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,100,balanced,sockets
11.353671666666663,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,96,100,balanced,sockets
25.987103333333334,48,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,balanced,sockets
11.384641666666669,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,100,explicit,sockets
11.373678333333332,16,1000, ,#pragma omp parallel for,32,4,100,balanced,sockets
11.36074,16,400, ,#pragma omp parallel for,32,4,100,balanced,sockets
17.684708333333333,256,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,balanced,threads
11.38264,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,200,balanced,sockets
11.377865,16,400,#pragma clang loop unrolling full, ,32,4,100,none,sockets
11.372981666666666,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,40,balanced,sockets
30.39194333333333,32,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,balanced,cores
11.377116666666666,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,balanced,cores
11.385943333333335,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,none,threads
11.380303333333332,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,40,balanced,sockets
11.371316666666669,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,100,balanced,sockets
11.386391666666666,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,80,balanced,sockets
11.360165,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,100,disabled,sockets
18.709145000000003,192,2000,#pragma clang loop unrolling full, ,32,4,64,balanced,sockets
11.354428333333331,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,100,balanced,sockets
