p0,p1,p2,p3,p4,p5,p6,p7,p8,size,objective,source,id,filename,speedup
4,40, , ,256,2,80,compact,cores,SM,2.312267303466797,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1308.c,mmp_1308,0.6458862289180677
4,40, , ,2,96,20,scatter,threads,SM,2.444549560546875,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1309.c,mmp_1309,0.610935295806649
4,20,#pragma clang unrolling full, ,2,2,80,scatter,sockets,SM,2.5159718990325928,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1310.c,mmp_1310,0.5935923248828671
5,40, , ,256,96,80,compact,threads,SM,2.6886377334594727,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1311.c,mmp_1311,0.5554714903763105
4,80, , ,2,128,20,balanced,threads,SM,2.5136423110961914,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1312.c,mmp_1312,0.594142453082525
4,200,#pragma clang unrolling full, ,96,256,20,balanced,sockets,SM,2.430652141571045,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1313.c,mmp_1313,0.6144283599221335
4,128, , ,8,32,128,balanced,sockets,SM,2.2817068099975586,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1314.c,mmp_1314,0.654537034444104
4,10,#pragma clang unrolling full, ,96,8,64,compact,cores,SM,2.483166456222534,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1315.c,mmp_1315,0.6014343521531844
4,200,#pragma clang unrolling full, ,8,96,160,balanced,sockets,SM,2.370145559310913,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1316.c,mmp_1316,0.6301138776138804
5,160,#pragma clang unrolling full, ,96,96,10,balanced,threads,SM,2.62735366821289,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1317.c,mmp_1317,0.5684280829624898
4,200, , ,8,8,20,compact,sockets,SM,2.3560140132904053,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1318.c,mmp_1318,0.633893347179609
4,40,#pragma clang unrolling full, ,96,8,128,compact,sockets,SM,2.3418514728546143,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1319.c,mmp_1319,0.6377268696149438
4,128,#pragma clang unrolling full, ,8,256,80,compact,sockets,SM,2.379933357238769,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1320.c,mmp_1320,0.627522449040108
4,200, , ,8,256,128,balanced,sockets,SM,2.3796546459198,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1321.c,mmp_1321,0.6275959460955546
4,200,#pragma clang unrolling full, ,96,16,80,balanced,sockets,SM,2.476019859313965,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1322.c,mmp_1322,0.6031702868895868
4,10, , ,256,128,10,scatter,threads,SM,2.3599836826324463,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1323.c,mmp_1323,0.6328270910843059
4,20,#pragma clang unrolling full, ,96,16,128,compact,threads,SM,2.3379392623901367,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1324.c,mmp_1324,0.6387940152730545
5,64, , ,8,96,64,scatter,sockets,SM,2.552725315093994,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1325.c,mmp_1325,0.5850459507162947
4,40,#pragma clang unrolling full, ,8,128,128,balanced,threads,SM,2.265222787857056,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1326.c,mmp_1326,0.6593000992628906
4,40,#pragma clang unrolling full, ,8,96,80,compact,cores,SM,2.426342487335205,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1327.c,mmp_1327,0.6155197037030632
4,10, , ,64,96,80,scatter,sockets,SM,2.423762083053589,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1328.c,mmp_1328,0.6161750030370859
4,80, , ,96,2,10,balanced,sockets,SM,2.3460495471954346,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1329.c,mmp_1329,0.6365857066710569
4,10, , ,8,96,100,balanced,sockets,SM,2.4213955402374268,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1330.c,mmp_1330,0.6167772196112492
4,10,#pragma clang unrolling full, ,2,256,128,scatter,cores,SM,2.2898290157318115,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1331.c,mmp_1331,0.6522153394974864
4,20,#pragma clang unrolling full, ,96,16,128,scatter,sockets,SM,2.4241654872894287,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1332.c,mmp_1332,0.6160724656453331
4,80,#pragma clang unrolling full, ,256,128,80,balanced,threads,SM,2.326383113861084,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1333.c,mmp_1333,0.6419671807228817
4,200,#pragma clang unrolling full, ,96,2,128,scatter,threads,SM,2.3620762825012207,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1334.c,mmp_1334,0.6322664597881998
4,80,#pragma clang unrolling full, ,2,256,80,compact,threads,SM,2.4316444396972656,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1335.c,mmp_1335,0.6141776258508631
4,80,#pragma clang unrolling full, ,2,2,10,balanced,threads,SM,2.287398338317871,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1336.c,mmp_1336,0.6529084085918305
5,10, , ,96,96,128,scatter,sockets,SM,2.656288385391236,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1337.c,mmp_1337,0.5622362455448344
5,160, , ,96,256,128,balanced,threads,SM,2.628700494766236,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1338.c,mmp_1338,0.5681368462707003
4,200,#pragma clang unrolling full, ,8,2,128,compact,threads,SM,2.309640407562256,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1339.c,mmp_1339,0.6466208349995984
4,40,#pragma clang unrolling full, ,2,8,80,scatter,threads,SM,2.238539218902588,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1340.c,mmp_1340,0.6671590098916682
4,20, , ,4,256,128,compact,sockets,SM,2.3775341510772705,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1341.c,mmp_1341,0.6281556915638941
4,80,#pragma clang unrolling full, ,96,96,64,balanced,threads,SM,2.3562498092651367,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1342.c,mmp_1342,0.6338299118430474
4,10, , ,8,256,80,balanced,threads,SM,2.3862969875335693,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1343.c,mmp_1343,0.6258490107010243
4,10, , ,8,2,80,compact,sockets,SM,2.2763283252716064,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1344.c,mmp_1344,0.6560835676938309
4,128,#pragma clang unrolling full, ,96,2,20,balanced,threads,SM,2.3209307193756104,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1345.c,mmp_1345,0.6434753077371039
4,128,#pragma clang unrolling full, ,8,2,10,scatter,threads,SM,2.3463244438171387,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1346.c,mmp_1346,0.6365111239505596
4,10,#pragma clang unrolling full, ,256,256,80,balanced,threads,SM,2.426084280014038,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1347.c,mmp_1347,0.6155852132548656
4,80,#pragma clang unrolling full, ,96,96,80,balanced,threads,SM,2.4071173667907715,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1348.c,mmp_1348,0.6204357251087589
4,40,#pragma clang unrolling full, ,96,8,40,balanced,threads,SM,2.4127414226531982,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1349.c,mmp_1349,0.6189895008493769
4,40,#pragma clang unrolling full, ,8,2,20,balanced,threads,SM,2.3430395126342773,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1350.c,mmp_1350,0.637403509771639
4,200,#pragma clang unrolling full, ,2,96,20,compact,threads,SM,2.265869379043579,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1351.c,mmp_1351,0.6591119606007947
4,80,#pragma clang unrolling full, ,64,96,128,balanced,sockets,SM,2.2580838203430176,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1352.c,mmp_1352,0.6613844868964396
5,200, , ,128,128,64,scatter,cores,SM,2.554750442504884,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1353.c,mmp_1353,0.584582190118894
4,200,#pragma clang unrolling full, ,2,128,80,balanced,sockets,SM,2.319385051727295,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1354.c,mmp_1354,0.6439041278525558
4,40, , ,96,32,80,balanced,sockets,SM,2.3471322059631348,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1355.c,mmp_1355,0.6362920695700154
4,64, , ,2,32,128,balanced,sockets,SM,2.298028945922852,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1356.c,mmp_1356,0.6498880754032313
4,200,#pragma clang unrolling full,#pragma omp parallel for,256,256,128,compact,threads,SM,2.336521625518799,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1357.c,mmp_1357,0.6391815905213855
5,200,#pragma clang unrolling full, ,2,16,80,compact,threads,SM,2.6454005241394043,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1358.c,mmp_1358,0.5645502808587249
4,64,#pragma clang unrolling full, ,64,128,160,balanced,sockets,SM,2.404742479324341,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1359.c,mmp_1359,0.6210484580895065
4,40,#pragma clang unrolling full, ,96,64,20,balanced,threads,SM,2.372417688369751,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1360.c,mmp_1360,0.6295104003852616
5,10,#pragma clang unrolling full, ,2,32,100,balanced,sockets,SM,2.6211190223693848,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1361.c,mmp_1361,0.5697801573072749
4,10,#pragma clang unrolling full, ,8,2,20,balanced,sockets,SM,2.3318440914154053,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1362.c,mmp_1362,0.6404637490065654
4,80,#pragma clang unrolling full, ,96,16,128,balanced,threads,SM,2.340744972229004,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1363.c,mmp_1363,0.6380283314096158
4,40, , ,2,256,128,balanced,threads,SM,2.3414840698242188,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1364.c,mmp_1364,0.6378269355464105
4,10,#pragma clang unrolling full, ,256,2,128,balanced,threads,SM,2.2539167404174805,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1365.c,mmp_1365,0.6626072658789043
4,40, ,#pragma omp parallel for,96,8,128,balanced,threads,SM,2.341223955154419,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1366.c,mmp_1366,0.6378977993962202
4,10, , ,8,32,128,scatter,threads,SM,2.3493363857269287,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1367.c,mmp_1367,0.6356950915841768
4,64,#pragma clang unrolling full, ,96,2,128,compact,sockets,SM,2.362879753112793,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1368.c,mmp_1368,0.6320514647092276
4,160, , ,2,128,128,compact,sockets,SM,2.3340003490448,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1369.c,mmp_1369,0.639872058930036
4,200,#pragma clang unrolling full, ,8,256,10,balanced,sockets,SM,2.393141746520996,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1370.c,mmp_1370,0.6240589848293869
4,40,#pragma clang unrolling full, ,96,32,80,balanced,sockets,SM,2.3994297981262207,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1371.c,mmp_1371,0.6224235483167723
4,64, , ,8,2,20,balanced,threads,SM,2.401908159255981,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1372.c,mmp_1372,0.6217813129663275
4,10,#pragma clang unrolling full, ,96,4,20,scatter,threads,SM,2.3011698722839355,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1373.c,mmp_1373,0.6490010263364183
4,10, , ,96,2,128,scatter,sockets,SM,2.2676918506622314,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1374.c,mmp_1374,0.6585822533386028
5,64, , ,96,8,128,balanced,threads,SM,2.5904815196990967,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1375.c,mmp_1375,0.5765189203357819
4,160, , ,256,8,100,balanced,sockets,SM,2.2929749488830566,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1376.c,mmp_1376,0.6513205081521745
4,200,#pragma clang unrolling full, ,96,2,20,balanced,threads,SM,2.2398929595947266,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1377.c,mmp_1377,0.6667557940612203
4,40,#pragma clang unrolling full, ,96,16,64,balanced,sockets,SM,2.320790529251098,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1378.c,mmp_1378,0.6435141776318123
5,80, , ,64,64,64,balanced,cores,SM,2.651129484176636,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1379.c,mmp_1379,0.5633303155505981
5,40,#pragma clang unrolling full, ,256,32,80,compact,threads,SM,2.62845516204834,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1380.c,mmp_1380,0.5681898745888717
5,128,#pragma clang unrolling full, ,256,8,20,balanced,threads,SM,2.5885634422302246,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1381.c,mmp_1381,0.5769461101559865
4,128, , ,4,2,128,balanced,cores,SM,2.3161425590515137,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1382.c,mmp_1382,0.6448055639106722
4,100, , ,2,128,80,compact,threads,SM,2.193518877029419,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1383.c,mmp_1383,0.6808519518688824
4,10, , ,96,128,10,balanced,threads,SM,2.2945358753204346,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1384.c,mmp_1384,0.650877427958347
4,80,#pragma clang unrolling full, ,4,96,128,balanced,threads,SM,2.269017219543457,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1385.c,mmp_1385,0.6581975650176927
5,200,#pragma clang unrolling full, ,96,256,80,balanced,sockets,SM,2.428311586380005,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1386.c,mmp_1386,0.6150205835459074
5,100,#pragma clang unrolling full, ,8,2,80,compact,threads,SM,2.524838447570801,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1387.c,mmp_1387,0.5915077894681179
4,10,#pragma clang unrolling full, ,96,256,80,balanced,sockets,SM,2.3360748291015625,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1388.c,mmp_1388,0.6393038400491192
4,80, , ,96,96,100,scatter,sockets,SM,2.1847379207611084,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1389.c,mmp_1389,0.6835884499896601
4,128, , ,2,8,80,balanced,threads,SM,2.31906795501709,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1390.c,mmp_1390,0.6439921717928757
4,40,#pragma clang unrolling full, ,2,32,128,compact,threads,SM,2.222092390060425,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1391.c,mmp_1391,0.6720969909113939
4,200,#pragma clang unrolling full, ,8,96,80,scatter,threads,SM,2.33532190322876,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1392.c,mmp_1392,0.6395099565596908
4,200,#pragma clang unrolling full, ,256,16,80,compact,threads,SM,2.300525188446045,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1393.c,mmp_1393,0.6491828980562129
4,40, , ,8,128,128,scatter,sockets,SM,2.327338695526123,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1394.c,mmp_1394,0.6417035955091632
4,200, , ,96,128,80,compact,threads,SM,2.407166242599488,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1395.c,mmp_1395,0.6204231276000016
5,40,#pragma clang unrolling full, ,128,2,64,compact,threads,SM,2.662247896194458,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1396.c,mmp_1396,0.5609776651609126
5,10, , ,256,16,80,compact,threads,SM,2.5293161869049072,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1397.c,mmp_1397,0.590460621973186
4,10, , ,8,8,80,balanced,sockets,SM,2.3057520389556885,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1398.c,mmp_1398,0.6477112818961795
5,10,#pragma clang unrolling full, ,2,256,20,balanced,threads,SM,2.6863701343536377,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1399.c,mmp_1399,0.5559403709072493
5,64,#pragma clang unrolling full, ,96,256,80,balanced,sockets,SM,2.5502300262451167,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1400.c,mmp_1400,0.5856183926614837
4,100,#pragma clang unrolling full, ,8,128,128,balanced,sockets,SM,2.32055401802063,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1401.c,mmp_1401,0.6435797646980014
5,64,#pragma clang unrolling full, ,128,2,80,scatter,threads,SM,2.515668630599976,amg_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_1402.c,mmp_1402,0.5936638835181304
