objective,p0,p1,p2,p3,p4,p5,p6,p7,p8
0.9932,4,80,#pragma clang unrolling full,#pragma omp parallel for,4,256,128,compact,threads
0.998484,4,100,#pragma clang unrolling full, ,96,256,64,compact,threads
1.0049535,7,80,#pragma clang unrolling full,#pragma omp parallel for,96,256,128,balanced,threads
1.009759,4,80,#pragma clang unrolling full,#pragma omp parallel for,96,256,128,scatter,threads
0.992913,7,80,#pragma clang unrolling full, ,96,256,80,compact,threads
0.9958005,4,80, , ,96,96,128,compact,threads
0.9981045,4,80,#pragma clang unrolling full, ,128,128,128,compact,threads
0.998983,4,40,#pragma clang unrolling full, ,96,256,128,balanced,cores
0.9948245,4,80,#pragma clang unrolling full, ,96,2,128,compact,cores
1.0079129999999998,4,80,#pragma clang unrolling full,#pragma omp parallel for,96,256,100,compact,threads
1.000536,4,128,#pragma clang unrolling full, ,96,256,128,compact,threads
0.998446,4,100,#pragma clang unrolling full, ,96,256,128,compact,threads
0.995377,4,80,#pragma clang unrolling full, ,96,256,40,compact,threads
0.9894015,4,80, , ,96,16,128,compact,threads
1.0078745,4,20,#pragma clang unrolling full,#pragma omp parallel for,96,256,128,compact,threads
0.9976655,4,200,#pragma clang unrolling full,#pragma omp parallel for,96,256,128,compact,threads
0.9957805,4,80,#pragma clang unrolling full, ,96,64,128,compact,threads
1.001527,4,64,#pragma clang unrolling full, ,96,4,128,compact,threads
0.994333,4,80,#pragma clang unrolling full, ,96,96,128,compact,cores
1.00134,4,80,#pragma clang unrolling full, ,96,256,200,scatter,sockets
1.0018985,4,80,#pragma clang unrolling full, ,4,256,100,compact,cores
1.001029,4,80,#pragma clang unrolling full, ,96,32,128,scatter,threads
0.9979395,4,80,#pragma clang unrolling full, ,96,256,128,scatter,cores
1.0029525,4,128,#pragma clang unrolling full, ,96,256,128,compact,sockets
1.0008595,4,80,#pragma clang unrolling full, ,96,256,128,scatter,sockets
1.002792,4,80,#pragma clang unrolling full, ,96,128,128,compact,threads
0.998878,6,20,#pragma clang unrolling full, ,96,256,128,compact,threads
1.00835,4,80,#pragma clang unrolling full, ,96,16,128,compact,threads
1.000689,4,80,#pragma clang unrolling full, ,2,256,128,compact,sockets
0.9989525,4,200,#pragma clang unrolling full, ,96,64,128,compact,threads
1.0001375,8,80,#pragma clang unrolling full,#pragma omp parallel for,96,256,128,compact,threads
1.003094,4,80,#pragma clang unrolling full,#pragma omp parallel for,8,256,128,compact,threads
1.0038005,4,80,#pragma clang unrolling full, ,32,256,100,compact,threads
0.9996615,4,80,#pragma clang unrolling full, ,256,256,128,scatter,threads
0.997472,4,40,#pragma clang unrolling full, ,8,256,128,compact,threads
0.999788,4,20,#pragma clang unrolling full, ,96,256,160,compact,threads
0.997437,6,80,#pragma clang unrolling full, ,96,32,10,compact,threads
1.0002225,4,80,#pragma clang unrolling full, ,96,4,128,compact,threads
1.001,4,80,#pragma clang unrolling full,#pragma omp parallel for,96,256,200,scatter,threads
1.0004605,4,80,#pragma clang unrolling full, ,96,128,128,balanced,threads
1.0075595,5,80, , ,96,2,128,scatter,threads
1.015677,4,80,#pragma clang unrolling full, ,8,256,128,balanced,threads
1.0034075,5,80,#pragma clang unrolling full, ,96,256,128,compact,sockets
0.9988085,4,80, , ,96,256,128,balanced,sockets
1.0008405,4,80,#pragma clang unrolling full, ,96,256,160,scatter,threads
1.0084975,4,200,#pragma clang unrolling full, ,96,256,128,compact,threads
0.9975735,4,100,#pragma clang unrolling full, ,96,256,128,scatter,threads
1.0032115,5,64,#pragma clang unrolling full, ,96,8,128,compact,threads
1.0029035,4,80,#pragma clang unrolling full, ,96,256,64,compact,threads
0.995983,4,10,#pragma clang unrolling full,#pragma omp parallel for,96,256,128,compact,threads
0.999597,5,80,#pragma clang unrolling full,#pragma omp parallel for,96,256,128,compact,threads
0.9913865,4,80,#pragma clang unrolling full, ,2,96,128,scatter,threads
0.9983485,4,80,#pragma clang unrolling full, ,2,256,128,compact,threads
0.99845,4,80,#pragma clang unrolling full, ,96,256,200,balanced,threads
0.996938,8,100,#pragma clang unrolling full, ,96,256,40,compact,threads
0.997963,4,128, ,#pragma omp parallel for,128,2,20,compact,sockets
1.001421,4,100,#pragma clang unrolling full,#pragma omp parallel for,16,4,64,balanced,threads
1.0117505000000002,4,40,#pragma clang unrolling full, ,64,4,40,balanced,cores
0.996006,6,40,#pragma clang unrolling full, ,4,8,20,compact,cores
1.0067695,6,40,#pragma clang unrolling full,#pragma omp parallel for,4,8,20,compact,cores
1.000902,6,40,#pragma clang unrolling full, ,4,128,20,compact,cores
1.000009,6,40, ,#pragma omp parallel for,4,8,20,compact,cores
1.0039265,6,40,#pragma clang unrolling full, ,4,8,20,balanced,cores
0.9976035,6,40,#pragma clang unrolling full, ,2,32,20,balanced,cores
1.0081845,6,40,#pragma clang unrolling full, ,16,8,20,scatter,sockets
0.9995715,6,40,#pragma clang unrolling full, ,4,8,20,compact,sockets
