p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,predicted,elapsed_sec
4,200, , ,256,96,128,balanced,threads,17.819846153259277,16.301720826169753,21576.40543794632
4,10, , ,256,4,128,scatter,threads,17.81628918647766,16.417675923053768,21669.326205968857
4,10, , ,64,8,128,scatter,cores,17.715455532073975,16.47484633964492,21760.91455388069
4,40, , ,8,2,10,balanced,cores,18.26081347465515,16.567820336168253,21854.245347976685
4,200, , ,96,256,20,scatter,threads,17.87160348892212,16.613352882164428,21946.853176355362
4,200,#pragma clang unrolling full, ,256,96,64,balanced,sockets,17.607861518859863,16.837695358826885,22039.882773160934
4,80,#pragma clang unrolling full, ,128,256,64,compact,threads,17.697704553604126,16.85769772186863,22132.203358888626
4,40, , ,96,96,64,balanced,threads,17.69138216972351,16.873955791215845,22224.09038257599
4,200, , ,256,8,20,scatter,threads,17.60228705406189,16.888281286505205,22316.0596306324
4,40,#pragma clang unrolling full, ,96,8,20,balanced,sockets,17.65824055671692,16.92310069936856,22407.85774254799
4,10, , ,2,64,20,scatter,threads,17.59486722946167,17.016326720581297,22500.180011987686
4,40,#pragma clang unrolling full, ,8,16,40,balanced,sockets,17.58375883102417,17.087693908673373,22591.518816947937
4,40,#pragma clang unrolling full, ,2,8,20,scatter,threads,17.885353803634644,17.094757529514023,22684.128227710724
4,128, , ,256,96,128,balanced,cores,17.730177879333496,17.104245907520625,22775.87502861023
4,40,#pragma clang unrolling full, ,8,96,80,balanced,sockets,17.742995262145996,17.163414580824384,22868.455142736435
5,64, , ,8,32,128,scatter,sockets,19.31200909614563,17.254202950061718,22964.739008426666
4,40, , ,128,256,64,compact,sockets,17.62891983985901,17.279118414022655,23057.591319084167
4,20,#pragma clang unrolling full, ,256,128,64,compact,threads,17.82347273826599,17.308983404375805,23150.203409194946
4,200,#pragma clang unrolling full, ,96,128,20,compact,threads,17.417776584625244,17.66055558166565,23241.811959028244
4,40, , ,256,256,10,compact,sockets,17.823391437530518,17.668935351556296,23333.905639648438
4,100, , ,2,96,80,balanced,sockets,17.588237762451172,17.68588502444892,23425.262367486954
4,40, , ,128,96,128,scatter,threads,17.614397525787354,17.732632871545675,23517.649874687195
4,40, , ,2,96,128,scatter,threads,17.63658380508423,17.789649016313742,23608.90506052971
4,40,#pragma clang unrolling full, ,64,32,80,scatter,threads,17.780193567276,17.813683532564532,23701.47168660164
4,128, , ,2,96,10,compact,cores,17.746537923812866,17.87454537083865,23793.09893798828
4,80, , ,96,256,64,compact,sockets,17.941800355911255,17.902228430960026,23886.36636853218
4,40, , ,2,128,128,balanced,threads,17.83955478668213,17.941327095667596,23978.2948346138
4,100, , ,96,96,80,scatter,threads,17.711103200912476,17.945087868229884,24070.60186958313
4,200,#pragma clang unrolling full, ,64,128,10,compact,threads,17.813485145568848,17.971174275799953,24162.660236120224
4,40,#pragma clang unrolling full, ,2,256,80,balanced,cores,17.53560709953308,17.999822376848794,24253.94826221466
4,40, , ,2,256,64,compact,threads,17.764521837234497,18.08887742920171,24345.878781080246
4,10,#pragma clang unrolling full, ,96,16,20,scatter,threads,17.62254238128662,18.241545753189374,24437.275581121445
4,200, , ,256,128,128,balanced,cores,17.678526878356934,18.26505427642141,24529.19221019745
4,200, , ,2,256,160,scatter,threads,17.894993782043457,18.30385416240135,24621.25737762451
4,200,#pragma clang unrolling full, ,256,96,80,scatter,sockets,17.880184173583984,18.418436502020178,24714.338930368423
4,200, , ,8,256,160,balanced,sockets,17.7731773853302,18.418438910259077,24806.045289754868
4,200, , ,8,96,80,compact,cores,17.88334321975708,18.46543255335179,24898.882009744644
4,40,#pragma clang unrolling full, ,2,256,80,balanced,threads,17.83881425857544,18.575478048945833,24991.20814728737
4,200, , ,2,96,80,compact,threads,17.754676818847656,18.71214910844631,25083.930773735046
4,80, , ,2,2,80,compact,threads,17.682095050811768,18.738304807325452,25175.541387557983
4,200, , ,96,4,80,balanced,threads,17.57610845565796,18.79494411702182,25267.199548959732
4,80,#pragma clang unrolling full, ,2,256,128,scatter,threads,17.76663637161255,18.849359523817142,25359.024943828583
5,80, , ,2,256,20,balanced,threads,19.261691331863403,19.043144763110813,25455.29234266281
4,200,#pragma clang unrolling full, ,2,256,20,balanced,threads,17.766526222229004,19.662906029279096,25547.420539855957
4,10,#pragma clang unrolling full, ,96,2,10,scatter,threads,17.708600997924805,19.73760695291659,25639.234032392502
4,64, , ,96,16,100,compact,threads,17.95860981941223,19.985562700099074,25732.10207939148
4,10, , ,128,32,80,compact,cores,17.861441612243652,20.180781991182215,25823.98928642273
4,40, , ,8,256,80,compact,sockets,18.00613236427307,20.75019799408102,25916.670264720917
4,100,#pragma clang unrolling full, ,8,256,20,compact,threads,17.750365018844604,20.873507725086956,26008.42652463913
4,160,#pragma clang unrolling full, ,8,8,20,scatter,sockets,17.621051788330078,21.270245342748563,26100.582468032837
4,10, , ,8,8,20,scatter,sockets,17.773914098739624,21.32254612457841,26192.609953165054
4,80,#pragma clang unrolling full, ,8,2,128,balanced,cores,17.760977506637573,21.855592331954554,26284.42883872986
4,200,#pragma clang unrolling full, ,128,256,80,scatter,threads,17.74116826057434,21.884897065710785,26376.647043466568
4,200,#pragma clang unrolling full, ,64,256,128,compact,cores,17.601327657699585,22.063660877948692,26468.098064899445
4,64, , ,2,8,200,scatter,sockets,17.84697461128235,22.162420141984914,26560.961475372314
