p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,objective
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,256,4, , , , ,4.0011350000000006
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.8174043333333336
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.1057818333333334
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,80,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.8245485
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,64, , , , ,64.750132
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,80,4, , , , ,2.1984923333333337
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,20,4, , , , ,4.0272638333333335
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.0767711666666666
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,32,4, , , , ,3.882042
 , , ,80,2048,4, , , , ,2.340279666666667
 , , ,80,256,512, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),81.12774016666667
 , , ,80,256,1024, , , , ,82.07071166666667
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,80, , , , ,68.16301033333333
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,32, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),48.04796233333334
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,512,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.163221833333333
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,100, , , , ,71.63138166666667
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,256,4, ,#pragma clang loop(i1) pack array(D) allocate(malloc), , ,5.236259166666667
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,16, , , , ,11.3173435
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,4,4, , , , ,5.492788
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,512,256,4, , , , ,4.113415833333334
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,1024,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.8888755
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,256,4, ,#pragma clang loop(i1) pack array(D) allocate(malloc), , ,7.784782
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,512,256,4, , , , ,2.7826311666666665
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,4, ,#pragma clang loop(i1) pack array(D) allocate(malloc), , ,5.452661
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,2048,256,4, , , , ,3.1132846666666665
 , , ,80,256,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.9373873333333336
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,256,256, , , , ,78.65246133333333
 , , ,80,256,4, , , , ,2.0477488333333334
 , , ,32,256,4, , , , ,2.174747
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,50,4, , , , ,9.6063345
 , , ,64,256,4, , , , ,2.0716056666666662
 , , ,80,100,4, , , , ,2.0585663333333337
 , , ,16,256,4, , , , ,2.4235170000000004
 , , ,80,256,8, , , , ,2.3579071666666667
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,256,2048, , , , ,82.60763949999999
 , , ,80,256,256, , , , ,78.62291283333334
 , , ,80,1024,4, , , , ,2.328180333333333
 , , ,80,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.0435265
 , , ,8,1024,4, , , , ,3.1511235
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.7554528333333335
 , , ,512,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.004875
 , , ,80,256,1024,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,82.05114266666666
 , , ,80,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,5.137927833333333
 , , ,1024,256,128,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,73.85359099999998
 , , ,80,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.1387335
 , , ,80,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),3.802699000000001
 , , ,96,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.337651666666667
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,7.260148166666666
 , , ,80,256,1024,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),82.11942733333333
 , , ,80,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), ,#pragma clang loop(i1) pack array(F) allocate(malloc),7.046076666666667
 , , ,80,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.559487
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.3236895
 , , ,80,256,256,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,78.53886883333334
 , , ,80,256,50, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,59.496613
 , , ,32,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,2.540923
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,1024,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,4.519144666666667
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), , ,8.073588
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,256,8,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,4.462826333333333
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,256,256,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,78.71395033333334
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,256,20,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,5.942664000000001
 , , ,80,256,32,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,47.22576433333333
 , , ,4,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,4.392382499999999
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,512,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,4.068927833333333
 , , ,2048,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,3.1032198333333336
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,8.138262000000001
 , , ,80,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,5.279954666666666
 , , ,32,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,6.619852833333333
 , , ,96,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.197833333333333
 , , ,80,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.4146605
 , , ,80,256,4,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), , ,5.542951666666667
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,256,20,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,13.1357725
 , , ,80,1024,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.3412806666666666
 , , ,80,256,128,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,73.89345033333335
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,1024,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,2.3318293333333333
