p0,p1,p2,p3,p4,p5,isize,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,50,50,130,0.000614,258.3627028465271
 , , ,64,32,64,130,0.0011925,277.177146434784
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,20,20,130,0.001097,416.1395757198334
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,2048,16,130,0.0014199999999999998,438.05721163749695
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,128,8,130,0.001616,588.9047882556915
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,100,8,130,0.0014345,625.1223649978638
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,32,16,130,0.0024519999999999998,667.7971498966218
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,100,128,130,0.0011955,749.1354703903198
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,100,130,0.001218,772.1401908397675
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,128,100,130,0.0013145,796.4373378753662
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,128,130,0.0010984999999999999,814.4209351539612
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,32,8,130,0.0013235,830.3607664108276
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,80,130,0.0012275,930.626047372818
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,128,20,130,0.001174,1033.2985739707947
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,20,16,130,0.0009050000000000001,1074.4396862983704
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,4,4,130,0.0017704999999999995,1284.991845846176
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,64,16,130,0.0012285,1305.1024565696714
 , , ,20,20,100,130,0.0014265,1329.4184572696684
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,32,128,130,0.0004635,1375.7475144863129
 , , ,64,8,64,130,0.0013824999999999998,1423.089893579483
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,20,8,130,0.0023315,1471.8963251113892
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,50,8,130,0.0013695,1505.4288227558136
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,32,80,130,0.002102,1526.758766412735
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,100,130,0.000859,1547.994210243225
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,20,4,130,0.0019329999999999998,1568.2219128608704
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,16,2048,128,130,0.0011385,1592.152556180954
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,20,50,16,130,0.0012965,1616.9522109031675
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,64,80,130,0.0013085,1638.6821360588074
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,80,128,130,0.001289,1676.4366986751556
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,8,100,130,0.0012055,1696.9341840744019
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,50,128,130,0.0019260000000000002,1733.1246089935305
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,8,50,130,0.0018515,1769.2903537750244
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,8,32,130,0.0011539999999999999,1791.4659938812256
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,50,100,130,0.0012859999999999998,1812.6216015815733
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,100,128,130,0.0011825,1893.820766925812
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,4,130,0.0019115,1929.6320188045504
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,80,8,130,0.0010600000000000002,1953.168292284012
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,64,100,130,0.0013505000000000001,1977.6234471797945
 , , ,128,4,128,130,0.0012324999999999999,1999.5337672233584
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,8,8,130,0.0015985,2019.0400826931
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,100,20,130,0.002091,2037.5952196121216
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,50,2048,64,130,0.0012475,2062.258811712265
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,64,16,130,0.002419,2087.2871203422546
